Long,Lat,Join_Count,TARGET_FID,OBJECTID_1,F1,OBJECTID,MUSYM,latitude,longitude,altitude__m_,MapKey,Poly_ID,RecNo,Color,Zone,January_Monthly_Avg_ETo,February_Monthly_Avg_ETo,March_Monthly_Avg_ETo,April_Monthly_Avg_ETo,May_Monthly_Avg_ETo,June_Monthly_Avg_ETo,July_Monthly_Avg_ETo,August_Monthly_Avg_ETo,September_Monthly_Avg_ETo,October_Monthly_Avg_ETo,November_Monthly_Avg_ETo,December_Monthly_Avg_ETo,Definition,Last_Modified_Date,Modifed_By,Date_Data_Refers_To,Source,Comments
-115.95444984266817,33.072391460955956,1,11,11217,11216,11217,s996,33.07239146,-115.95444984,-20.6,4C2,394,62,2,18,2.48,3.36,5.27,6.9,8.68,9.6,9.61,8.68,6.9,4.96,3.0,2.17,"IMPERIAL VALLEY, DEATH VALLEY AND PALO VERDE",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-116.76293359927404,33.354227392063144,1,12,11004,11003,11004,s1014,33.35422739,-116.7629336,1036.6,291,207,38,2,9,2.17,2.8,4.03,5.1,5.89,6.6,7.44,6.82,5.7,4.03,2.7,1.86,SOUTH COAST MARINE TO DESERT TRANSITION,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-115.21333973416787,33.24160195428218,1,13,11110,11109,11110,s1140,33.24160195,-115.21333973,461.3,4A1,383,57,2,16,1.55,2.52,4.03,5.7,7.75,8.7,9.3,8.37,6.3,4.34,2.4,1.55,WESTSIDE SAN JOAQUIN VALLEY & MOUNTAINS EAST & WEST OF IMPERIAL VALLEY,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-116.69555995296508,33.354227392063144,1,14,11005,11004,11005,s1014,33.35422739,-116.69555995,1151.4,47A,370,54,2,16,1.55,2.52,4.03,5.7,7.75,8.7,9.3,8.37,6.3,4.34,2.4,1.55,WESTSIDE SAN JOAQUIN VALLEY & MOUNTAINS EAST & WEST OF IMPERIAL VALLEY,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-115.8870761972575,33.072391460955956,1,15,11218,11217,11218,s996,33.07239146,-115.8870762,-11.8,4C2,394,62,2,18,2.48,3.36,5.27,6.9,8.68,9.6,9.61,8.68,6.9,4.96,3.0,2.17,"IMPERIAL VALLEY, DEATH VALLEY AND PALO VERDE",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-115.1459660878589,33.24160195428218,1,16,11111,11110,11111,s1140,33.24160195,-115.14596609,452.3,4A1,383,57,2,16,1.55,2.52,4.03,5.7,7.75,8.7,9.3,8.37,6.3,4.34,2.4,1.55,WESTSIDE SAN JOAQUIN VALLEY & MOUNTAINS EAST & WEST OF IMPERIAL VALLEY,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-115.81970255094855,33.072391460955956,1,17,11219,11218,11219,s996,33.07239146,-115.81970255,-11.7,4C2,394,62,2,18,2.48,3.36,5.27,6.9,8.68,9.6,9.61,8.68,6.9,4.96,3.0,2.17,"IMPERIAL VALLEY, DEATH VALLEY AND PALO VERDE",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-116.62818630575781,33.354227392063144,1,18,11006,11005,11006,s1014,33.35422739,-116.62818631,1407.6,47A,370,54,2,16,1.55,2.52,4.03,5.7,7.75,8.7,9.3,8.37,6.3,4.34,2.4,1.55,WESTSIDE SAN JOAQUIN VALLEY & MOUNTAINS EAST & WEST OF IMPERIAL VALLEY,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-115.07859244065165,33.24160195428218,1,19,11112,11111,11112,s1140,33.24160195,-115.07859244,381.5,4A1,383,57,2,16,1.55,2.52,4.03,5.7,7.75,8.7,9.3,8.37,6.3,4.34,2.4,1.55,WESTSIDE SAN JOAQUIN VALLEY & MOUNTAINS EAST & WEST OF IMPERIAL VALLEY,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-115.75232890374127,33.072391460955956,1,20,11220,11219,11220,s996,33.07239146,-115.7523289,-34.8,4C2,394,62,2,18,2.48,3.36,5.27,6.9,8.68,9.6,9.61,8.68,6.9,4.96,3.0,2.17,"IMPERIAL VALLEY, DEATH VALLEY AND PALO VERDE",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-115.6849552583306,33.072391460955956,1,21,11221,11220,11221,s993,33.07239146,-115.68495526,-61.5,4C2,394,62,2,18,2.48,3.36,5.27,6.9,8.68,9.6,9.61,8.68,6.9,4.96,3.0,2.17,"IMPERIAL VALLEY, DEATH VALLEY AND PALO VERDE",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-115.01121879524096,33.24160195428218,1,22,11113,11112,11113,s1140,33.24160195,-115.0112188,337.0,4A1,383,57,2,16,1.55,2.52,4.03,5.7,7.75,8.7,9.3,8.37,6.3,4.34,2.4,1.55,WESTSIDE SAN JOAQUIN VALLEY & MOUNTAINS EAST & WEST OF IMPERIAL VALLEY,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-116.56081266034715,33.354227392063144,1,23,11007,11006,11007,s1014,33.35422739,-116.56081266,1472.0,47A,370,54,2,16,1.55,2.52,4.03,5.7,7.75,8.7,9.3,8.37,6.3,4.34,2.4,1.55,WESTSIDE SAN JOAQUIN VALLEY & MOUNTAINS EAST & WEST OF IMPERIAL VALLEY,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-115.61758161202165,33.072391460955956,1,24,11222,11221,11222,s993,33.07239146,-115.61758161,-57.5,4C2,394,62,2,18,2.48,3.36,5.27,6.9,8.68,9.6,9.61,8.68,6.9,4.96,3.0,2.17,"IMPERIAL VALLEY, DEATH VALLEY AND PALO VERDE",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-114.943845148932,33.24160195428218,1,25,11114,11113,11114,s1140,33.24160195,-114.94384515,294.2,4A1,383,57,2,16,1.55,2.52,4.03,5.7,7.75,8.7,9.3,8.37,6.3,4.34,2.4,1.55,WESTSIDE SAN JOAQUIN VALLEY & MOUNTAINS EAST & WEST OF IMPERIAL VALLEY,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-116.49343901403817,33.354227392063144,1,26,11008,11007,11008,s1016,33.35422739,-116.49343901,1037.9,47A,370,54,2,16,1.55,2.52,4.03,5.7,7.75,8.7,9.3,8.37,6.3,4.34,2.4,1.55,WESTSIDE SAN JOAQUIN VALLEY & MOUNTAINS EAST & WEST OF IMPERIAL VALLEY,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-115.55020796481438,33.072391460955956,1,27,11223,11222,11223,s993,33.07239146,-115.55020796,-52.5,4C2,394,62,2,18,2.48,3.36,5.27,6.9,8.68,9.6,9.61,8.68,6.9,4.96,3.0,2.17,"IMPERIAL VALLEY, DEATH VALLEY AND PALO VERDE",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-114.87647150172474,33.24160195428218,1,28,11115,11114,11115,s1140,33.24160195,-114.8764715,238.2,4A1,383,57,2,16,1.55,2.52,4.03,5.7,7.75,8.7,9.3,8.37,6.3,4.34,2.4,1.55,WESTSIDE SAN JOAQUIN VALLEY & MOUNTAINS EAST & WEST OF IMPERIAL VALLEY,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-116.42606536683093,33.354227392063144,1,29,11009,11008,11009,s1021,33.35422739,-116.42606537,615.8,47A,370,54,2,16,1.55,2.52,4.03,5.7,7.75,8.7,9.3,8.37,6.3,4.34,2.4,1.55,WESTSIDE SAN JOAQUIN VALLEY & MOUNTAINS EAST & WEST OF IMPERIAL VALLEY,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-114.80909785631407,33.24160195428218,1,30,11116,11115,11116,s1129,33.24160195,-114.80909786,199.4,4A1,383,57,2,16,1.55,2.52,4.03,5.7,7.75,8.7,9.3,8.37,6.3,4.34,2.4,1.55,WESTSIDE SAN JOAQUIN VALLEY & MOUNTAINS EAST & WEST OF IMPERIAL VALLEY,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-115.48283431940372,33.072391460955956,1,31,11224,11223,11224,s993,33.07239146,-115.48283432,-45.2,4C2,394,62,2,18,2.48,3.36,5.27,6.9,8.68,9.6,9.61,8.68,6.9,4.96,3.0,2.17,"IMPERIAL VALLEY, DEATH VALLEY AND PALO VERDE",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-116.35869172142026,33.354227392063144,1,32,11010,11009,11010,s995,33.35422739,-116.35869172,569.8,4C2,394,62,2,18,2.48,3.36,5.27,6.9,8.68,9.6,9.61,8.68,6.9,4.96,3.0,2.17,"IMPERIAL VALLEY, DEATH VALLEY AND PALO VERDE",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-114.74172421000512,33.24160195428218,1,33,11117,11116,11117,s1140,33.24160195,-114.74172421,134.2,4A1,383,57,2,16,1.55,2.52,4.03,5.7,7.75,8.7,9.3,8.37,6.3,4.34,2.4,1.55,WESTSIDE SAN JOAQUIN VALLEY & MOUNTAINS EAST & WEST OF IMPERIAL VALLEY,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-117.36929641605471,33.18523473689089,1,34,11118,11117,11118,s1002,33.18523474,-117.36929642,20.1,6F,25,9,2,1,0.93,1.4,2.48,3.3,4.03,4.5,4.65,4.03,3.3,2.48,1.2,0.62,COASTAL PLAINS HEAVY FOG BELT,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-116.29131807511128,33.354227392063144,1,35,11011,11010,11011,s992,33.35422739,-116.29131808,171.6,4C2,394,62,2,18,2.48,3.36,5.27,6.9,8.68,9.6,9.61,8.68,6.9,4.96,3.0,2.17,"IMPERIAL VALLEY, DEATH VALLEY AND PALO VERDE",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-115.41546067309477,33.072391460955956,1,36,11225,11224,11225,s993,33.07239146,-115.41546067,-33.0,4C2,394,62,2,18,2.48,3.36,5.27,6.9,8.68,9.6,9.61,8.68,6.9,4.96,3.0,2.17,"IMPERIAL VALLEY, DEATH VALLEY AND PALO VERDE",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-117.30192276884746,33.18523473689089,1,37,11119,11118,11119,s1019,33.18523474,-117.30192277,76.7,18F,121,29,2,3,1.86,2.24,3.72,4.8,5.27,5.7,5.58,5.27,4.2,3.41,2.4,1.86,COASTAL VALLEYS AND PLAINS AND NORTH COAST MOUNTAINS,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-116.22394442790403,33.354227392063144,1,38,11012,11011,11012,s1021,33.35422739,-116.22394443,503.8,47A,370,54,2,16,1.55,2.52,4.03,5.7,7.75,8.7,9.3,8.37,6.3,4.34,2.4,1.55,WESTSIDE SAN JOAQUIN VALLEY & MOUNTAINS EAST & WEST OF IMPERIAL VALLEY,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-115.3480870258875,33.072391460955956,1,39,11226,11225,11226,s993,33.07239146,-115.34808703,-5.9,4C2,394,62,2,18,2.48,3.36,5.27,6.9,8.68,9.6,9.61,8.68,6.9,4.96,3.0,2.17,"IMPERIAL VALLEY, DEATH VALLEY AND PALO VERDE",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-117.23454912343678,33.18523473689089,1,40,11120,11119,11120,s1011,33.18523474,-117.23454912,152.3,18F,121,29,2,3,1.86,2.24,3.72,4.8,5.27,5.7,5.58,5.27,4.2,3.41,2.4,1.86,COASTAL VALLEYS AND PLAINS AND NORTH COAST MOUNTAINS,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-116.15657078159505,33.354227392063144,1,41,11013,11012,11013,s1016,33.35422739,-116.15657078,1048.2,47A,370,54,2,16,1.55,2.52,4.03,5.7,7.75,8.7,9.3,8.37,6.3,4.34,2.4,1.55,WESTSIDE SAN JOAQUIN VALLEY & MOUNTAINS EAST & WEST OF IMPERIAL VALLEY,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-115.28071337957854,33.072391460955956,1,42,11227,11226,11227,s1136,33.07239146,-115.28071338,29.9,4C2,394,62,2,18,2.48,3.36,5.27,6.9,8.68,9.6,9.61,8.68,6.9,4.96,3.0,2.17,"IMPERIAL VALLEY, DEATH VALLEY AND PALO VERDE",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-117.16717547712781,33.18523473689089,1,43,11121,11120,11121,s1012,33.18523474,-117.16717548,307.8,219,167,33,2,6,1.86,2.24,3.41,4.8,5.58,6.3,6.51,6.2,4.8,3.72,2.4,1.86,UPLAND CENTRAL COAST AND LOS ANGELES BASIN,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-116.08919713618438,33.354227392063144,1,44,11014,11013,11014,s995,33.35422739,-116.08919714,225.0,4C2,394,62,2,18,2.48,3.36,5.27,6.9,8.68,9.6,9.61,8.68,6.9,4.96,3.0,2.17,"IMPERIAL VALLEY, DEATH VALLEY AND PALO VERDE",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-115.21333973416787,33.072391460955956,1,45,11228,11227,11228,s1136,33.07239146,-115.21333973,77.1,4C2,394,62,2,18,2.48,3.36,5.27,6.9,8.68,9.6,9.61,8.68,6.9,4.96,3.0,2.17,"IMPERIAL VALLEY, DEATH VALLEY AND PALO VERDE",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-117.09980182992055,33.18523473689089,1,46,11122,11121,11122,s1010,33.18523474,-117.09980183,315.9,219,167,33,2,6,1.86,2.24,3.41,4.8,5.58,6.3,6.51,6.2,4.8,3.72,2.4,1.86,UPLAND CENTRAL COAST AND LOS ANGELES BASIN,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-115.1459660878589,33.072391460955956,1,47,11229,11228,11229,s991,33.07239146,-115.14596609,106.1,4C2,394,62,2,18,2.48,3.36,5.27,6.9,8.68,9.6,9.61,8.68,6.9,4.96,3.0,2.17,"IMPERIAL VALLEY, DEATH VALLEY AND PALO VERDE",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-116.02182348987543,33.354227392063144,1,48,11015,11014,11015,s992,33.35422739,-116.02182349,-28.6,4C2,394,62,2,18,2.48,3.36,5.27,6.9,8.68,9.6,9.61,8.68,6.9,4.96,3.0,2.17,"IMPERIAL VALLEY, DEATH VALLEY AND PALO VERDE",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-117.0324281836116,33.18523473689089,1,49,11123,11122,11123,s1010,33.18523474,-117.03242818,437.6,291,207,38,2,9,2.17,2.8,4.03,5.1,5.89,6.6,7.44,6.82,5.7,4.03,2.7,1.86,SOUTH COAST MARINE TO DESERT TRANSITION,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-115.07859244065165,33.072391460955956,1,50,11230,11229,11230,s991,33.07239146,-115.07859244,169.1,4C2,394,62,2,18,2.48,3.36,5.27,6.9,8.68,9.6,9.61,8.68,6.9,4.96,3.0,2.17,"IMPERIAL VALLEY, DEATH VALLEY AND PALO VERDE",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-115.95444984266817,33.354227392063144,1,51,11016,11015,11016,s8369,33.35422739,-115.95444984,-70.3,4C2,394,62,2,18,2.48,3.36,5.27,6.9,8.68,9.6,9.61,8.68,6.9,4.96,3.0,2.17,"IMPERIAL VALLEY, DEATH VALLEY AND PALO VERDE",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-116.96505453820093,33.18523473689089,1,52,11124,11123,11124,s1010,33.18523474,-116.96505454,490.3,291,207,38,2,9,2.17,2.8,4.03,5.1,5.89,6.6,7.44,6.82,5.7,4.03,2.7,1.86,SOUTH COAST MARINE TO DESERT TRANSITION,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-115.01121879524096,33.072391460955956,1,53,11231,11230,11231,s1140,33.07239146,-115.0112188,252.4,4C2,394,62,2,18,2.48,3.36,5.27,6.9,8.68,9.6,9.61,8.68,6.9,4.96,3.0,2.17,"IMPERIAL VALLEY, DEATH VALLEY AND PALO VERDE",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-115.8870761972575,33.354227392063144,1,54,11017,11016,11017,s8369,33.35422739,-115.8870762,-70.3,4C2,394,62,2,18,2.48,3.36,5.27,6.9,8.68,9.6,9.61,8.68,6.9,4.96,3.0,2.17,"IMPERIAL VALLEY, DEATH VALLEY AND PALO VERDE",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-115.75232890374127,32.789649837753416,1,55,11428,11427,11428,s993,32.78964984,-115.7523289,-11.2,4C2,394,62,2,18,2.48,3.36,5.27,6.9,8.68,9.6,9.61,8.68,6.9,4.96,3.0,2.17,"IMPERIAL VALLEY, DEATH VALLEY AND PALO VERDE",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-116.89768089189198,33.18523473689089,1,56,11125,11124,11125,s1010,33.18523474,-116.89768089,702.4,291,207,38,2,9,2.17,2.8,4.03,5.1,5.89,6.6,7.44,6.82,5.7,4.03,2.7,1.86,SOUTH COAST MARINE TO DESERT TRANSITION,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-114.943845148932,33.072391460955956,1,57,11232,11231,11232,s1140,33.07239146,-114.94384515,298.0,4C2,394,62,2,18,2.48,3.36,5.27,6.9,8.68,9.6,9.61,8.68,6.9,4.96,3.0,2.17,"IMPERIAL VALLEY, DEATH VALLEY AND PALO VERDE",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-115.81970255094855,33.354227392063144,1,58,11018,11017,11018,s8369,33.35422739,-115.81970255,-70.3,4C2,394,62,2,18,2.48,3.36,5.27,6.9,8.68,9.6,9.61,8.68,6.9,4.96,3.0,2.17,"IMPERIAL VALLEY, DEATH VALLEY AND PALO VERDE",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-115.6849552583306,32.789649837753416,1,59,11429,11428,11429,s993,32.78964984,-115.68495526,-11.8,4C2,394,62,2,18,2.48,3.36,5.27,6.9,8.68,9.6,9.61,8.68,6.9,4.96,3.0,2.17,"IMPERIAL VALLEY, DEATH VALLEY AND PALO VERDE",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-114.87647150172474,33.072391460955956,1,60,11233,11232,11233,s1131,33.07239146,-114.8764715,302.7,4A1,383,57,2,16,1.55,2.52,4.03,5.7,7.75,8.7,9.3,8.37,6.3,4.34,2.4,1.55,WESTSIDE SAN JOAQUIN VALLEY & MOUNTAINS EAST & WEST OF IMPERIAL VALLEY,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-116.8303072446847,33.18523473689089,1,61,11126,11125,11126,s1010,33.18523474,-116.83030725,576.1,291,207,38,2,9,2.17,2.8,4.03,5.1,5.89,6.6,7.44,6.82,5.7,4.03,2.7,1.86,SOUTH COAST MARINE TO DESERT TRANSITION,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-115.75232890374127,33.354227392063144,1,62,11019,11018,11019,s993,33.35422739,-115.7523289,-69.9,4C2,394,62,2,18,2.48,3.36,5.27,6.9,8.68,9.6,9.61,8.68,6.9,4.96,3.0,2.17,"IMPERIAL VALLEY, DEATH VALLEY AND PALO VERDE",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-115.61758161202165,32.789649837753416,1,63,11430,11429,11430,s993,32.78964984,-115.61758161,-9.6,4C2,394,62,2,18,2.48,3.36,5.27,6.9,8.68,9.6,9.61,8.68,6.9,4.96,3.0,2.17,"IMPERIAL VALLEY, DEATH VALLEY AND PALO VERDE",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-114.80909785631407,33.072391460955956,1,64,11234,11233,11234,s1126,33.07239146,-114.80909786,365.5,4A1,383,57,2,16,1.55,2.52,4.03,5.7,7.75,8.7,9.3,8.37,6.3,4.34,2.4,1.55,WESTSIDE SAN JOAQUIN VALLEY & MOUNTAINS EAST & WEST OF IMPERIAL VALLEY,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-116.76293359927404,33.18523473689089,1,65,11127,11126,11127,s1015,33.18523474,-116.7629336,1203.2,47A,370,54,2,16,1.55,2.52,4.03,5.7,7.75,8.7,9.3,8.37,6.3,4.34,2.4,1.55,WESTSIDE SAN JOAQUIN VALLEY & MOUNTAINS EAST & WEST OF IMPERIAL VALLEY,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-115.55020796481438,32.789649837753416,1,66,11431,11430,11431,s993,32.78964984,-115.55020796,-12.6,4C2,394,62,2,18,2.48,3.36,5.27,6.9,8.68,9.6,9.61,8.68,6.9,4.96,3.0,2.17,"IMPERIAL VALLEY, DEATH VALLEY AND PALO VERDE",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-115.6849552583306,33.354227392063144,1,67,11020,11019,11020,s993,33.35422739,-115.68495526,-68.4,4C2,394,62,2,18,2.48,3.36,5.27,6.9,8.68,9.6,9.61,8.68,6.9,4.96,3.0,2.17,"IMPERIAL VALLEY, DEATH VALLEY AND PALO VERDE",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-114.74172421000512,33.072391460955956,1,68,11235,11234,11235,s1127,33.07239146,-114.74172421,198.3,4A1,383,57,2,16,1.55,2.52,4.03,5.7,7.75,8.7,9.3,8.37,6.3,4.34,2.4,1.55,WESTSIDE SAN JOAQUIN VALLEY & MOUNTAINS EAST & WEST OF IMPERIAL VALLEY,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-116.69555995296508,33.18523473689089,1,69,11128,11127,11128,s1015,33.18523474,-116.69555995,969.6,47A,370,54,2,16,1.55,2.52,4.03,5.7,7.75,8.7,9.3,8.37,6.3,4.34,2.4,1.55,WESTSIDE SAN JOAQUIN VALLEY & MOUNTAINS EAST & WEST OF IMPERIAL VALLEY,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
