Long,Lat,Join_Count,TARGET_FID,OBJECTID_1,F1,OBJECTID,MUSYM,latitude,longitude,altitude__m_,MapKey,Poly_ID,RecNo,Color,Zone,January_Monthly_Avg_ETo,February_Monthly_Avg_ETo,March_Monthly_Avg_ETo,April_Monthly_Avg_ETo,May_Monthly_Avg_ETo,June_Monthly_Avg_ETo,July_Monthly_Avg_ETo,August_Monthly_Avg_ETo,September_Monthly_Avg_ETo,October_Monthly_Avg_ETo,November_Monthly_Avg_ETo,December_Monthly_Avg_ETo,Definition,Last_Modified_Date,Modifed_By,Date_Data_Refers_To,Source,Comments
-119.05363757288052,37.684251513193466,1,11,5010,5009,5010,s1118,37.68425151,-119.05363757,2720.9,43E,350,51,2,14,1.55,2.24,3.72,5.1,6.82,7.8,8.68,7.75,5.7,4.03,2.1,1.55,"MID-CENTRAL VALLEY, SOUTHERN SIERRA NEVADA, TEHACHAPI & HIGH DESERT MOUNTAINS",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-118.98626392657157,37.684251513193466,1,12,5011,5010,5011,s1118,37.68425151,-118.98626393,2559.9,43E,350,51,2,14,1.55,2.24,3.72,5.1,6.82,7.8,8.68,7.75,5.7,4.03,2.1,1.55,"MID-CENTRAL VALLEY, SOUTHERN SIERRA NEVADA, TEHACHAPI & HIGH DESERT MOUNTAINS",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-118.9188902811609,37.684251513193466,1,13,5012,5011,5012,s1100,37.68425151,-118.91889028,2432.2,43E,350,51,2,14,1.55,2.24,3.72,5.1,6.82,7.8,8.68,7.75,5.7,4.03,2.1,1.55,"MID-CENTRAL VALLEY, SOUTHERN SIERRA NEVADA, TEHACHAPI & HIGH DESERT MOUNTAINS",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-118.85151663485192,37.684251513193466,1,14,5013,5012,5013,s1100,37.68425151,-118.85151663,2192.3,43E,350,51,2,14,1.55,2.24,3.72,5.1,6.82,7.8,8.68,7.75,5.7,4.03,2.1,1.55,"MID-CENTRAL VALLEY, SOUTHERN SIERRA NEVADA, TEHACHAPI & HIGH DESERT MOUNTAINS",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-118.78414298764467,37.684251513193466,1,15,5014,5013,5014,s1089,37.68425151,-118.78414299,2107.6,43E,350,51,2,14,1.55,2.24,3.72,5.1,6.82,7.8,8.68,7.75,5.7,4.03,2.1,1.55,"MID-CENTRAL VALLEY, SOUTHERN SIERRA NEVADA, TEHACHAPI & HIGH DESERT MOUNTAINS",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-118.71676934223399,37.684251513193466,1,16,5015,5014,5015,s1089,37.68425151,-118.71676934,2113.2,43E,350,51,2,14,1.55,2.24,3.72,5.1,6.82,7.8,8.68,7.75,5.7,4.03,2.1,1.55,"MID-CENTRAL VALLEY, SOUTHERN SIERRA NEVADA, TEHACHAPI & HIGH DESERT MOUNTAINS",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-118.64939569592502,37.684251513193466,1,17,5016,5015,5016,s1099,37.68425151,-118.6493957,2459.3,43E,350,51,2,14,1.55,2.24,3.72,5.1,6.82,7.8,8.68,7.75,5.7,4.03,2.1,1.55,"MID-CENTRAL VALLEY, SOUTHERN SIERRA NEVADA, TEHACHAPI & HIGH DESERT MOUNTAINS",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-118.58202204871776,37.684251513193466,1,18,5017,5016,5017,s1085,37.68425151,-118.58202205,2387.5,43E,350,51,2,14,1.55,2.24,3.72,5.1,6.82,7.8,8.68,7.75,5.7,4.03,2.1,1.55,"MID-CENTRAL VALLEY, SOUTHERN SIERRA NEVADA, TEHACHAPI & HIGH DESERT MOUNTAINS",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-118.51464840330709,37.684251513193466,1,19,5018,5017,5018,s1077,37.68425151,-118.5146484,1913.3,43E,350,51,2,14,1.55,2.24,3.72,5.1,6.82,7.8,8.68,7.75,5.7,4.03,2.1,1.55,"MID-CENTRAL VALLEY, SOUTHERN SIERRA NEVADA, TEHACHAPI & HIGH DESERT MOUNTAINS",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-118.44727475699814,37.684251513193466,1,20,5019,5018,5019,s1088,37.68425151,-118.44727476,1528.1,43E,350,51,2,14,1.55,2.24,3.72,5.1,6.82,7.8,8.68,7.75,5.7,4.03,2.1,1.55,"MID-CENTRAL VALLEY, SOUTHERN SIERRA NEVADA, TEHACHAPI & HIGH DESERT MOUNTAINS",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-118.37990110979086,37.684251513193466,1,21,5020,5019,5020,s1086,37.68425151,-118.37990111,1461.0,43E,350,51,2,14,1.55,2.24,3.72,5.1,6.82,7.8,8.68,7.75,5.7,4.03,2.1,1.55,"MID-CENTRAL VALLEY, SOUTHERN SIERRA NEVADA, TEHACHAPI & HIGH DESERT MOUNTAINS",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-118.31252746438021,37.684251513193466,1,22,5021,5020,5021,s1098,37.68425151,-118.31252746,3104.5,43E,350,51,2,14,1.55,2.24,3.72,5.1,6.82,7.8,8.68,7.75,5.7,4.03,2.1,1.55,"MID-CENTRAL VALLEY, SOUTHERN SIERRA NEVADA, TEHACHAPI & HIGH DESERT MOUNTAINS",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-118.24515381807124,37.684251513193466,1,23,5022,5021,5022,s1098,37.68425151,-118.24515382,3103.2,43E,350,51,2,14,1.55,2.24,3.72,5.1,6.82,7.8,8.68,7.75,5.7,4.03,2.1,1.55,"MID-CENTRAL VALLEY, SOUTHERN SIERRA NEVADA, TEHACHAPI & HIGH DESERT MOUNTAINS",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-118.17778017086398,37.684251513193466,1,24,5023,5022,5023,s1098,37.68425151,-118.17778017,2144.6,43E,350,51,2,14,1.55,2.24,3.72,5.1,6.82,7.8,8.68,7.75,5.7,4.03,2.1,1.55,"MID-CENTRAL VALLEY, SOUTHERN SIERRA NEVADA, TEHACHAPI & HIGH DESERT MOUNTAINS",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-122.42231988922701,37.63091341483762,1,26,5025,5024,5025,s984,37.63091342,-122.42231989,21.8,E1,63,25,2,2,1.24,1.68,3.1,3.9,4.65,5.1,4.96,4.65,3.9,2.79,1.8,1.24,COASTAL MIXED FOG AREA,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-122.08545165678389,37.63091341483762,1,27,5026,5025,5026,s688,37.63091342,-122.08545166,8.1,1F8,156,32,2,6,1.86,2.24,3.41,4.8,5.58,6.3,6.51,6.2,4.8,3.72,2.4,1.86,UPLAND CENTRAL COAST AND LOS ANGELES BASIN,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-122.01807801137323,37.63091341483762,1,28,5027,5026,5027,s684,37.63091342,-122.01807801,259.6,1F8,156,32,2,6,1.86,2.24,3.41,4.8,5.58,6.3,6.51,6.2,4.8,3.72,2.4,1.86,UPLAND CENTRAL COAST AND LOS ANGELES BASIN,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-121.95070436506427,37.63091341483762,1,29,5028,5027,5028,s684,37.63091342,-121.95070437,342.6,23D,179,36,2,8,1.24,1.68,3.41,4.8,6.2,6.9,7.44,6.51,5.1,3.41,1.8,0.93,INLAND SAN FRANSICO BAY AREA,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-121.883330717857,37.63091341483762,1,30,5029,5028,5029,s674,37.63091342,-121.88333072,88.6,23D,179,36,2,8,1.24,1.68,3.41,4.8,6.2,6.9,7.44,6.51,5.1,3.41,1.8,0.93,INLAND SAN FRANSICO BAY AREA,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-121.81595707244634,37.63091341483762,1,31,5030,5029,5030,s694,37.63091342,-121.81595707,227.9,23D,179,36,2,8,1.24,1.68,3.41,4.8,6.2,6.9,7.44,6.51,5.1,3.41,1.8,0.93,INLAND SAN FRANSICO BAY AREA,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-121.74858342613739,37.63091341483762,1,32,5031,5030,5031,s684,37.63091342,-121.74858343,241.2,393,293,49,2,14,1.55,2.24,3.72,5.1,6.82,7.8,8.68,7.75,5.7,4.03,2.1,1.55,"MID-CENTRAL VALLEY, SOUTHERN SIERRA NEVADA, TEHACHAPI & HIGH DESERT MOUNTAINS",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-121.68120977893011,37.63091341483762,1,33,5032,5031,5032,s696,37.63091342,-121.68120978,343.4,393,293,49,2,14,1.55,2.24,3.72,5.1,6.82,7.8,8.68,7.75,5.7,4.03,2.1,1.55,"MID-CENTRAL VALLEY, SOUTHERN SIERRA NEVADA, TEHACHAPI & HIGH DESERT MOUNTAINS",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-121.61383613262116,37.63091341483762,1,34,5033,5032,5033,s970,37.63091342,-121.61383613,361.2,393,293,49,2,14,1.55,2.24,3.72,5.1,6.82,7.8,8.68,7.75,5.7,4.03,2.1,1.55,"MID-CENTRAL VALLEY, SOUTHERN SIERRA NEVADA, TEHACHAPI & HIGH DESERT MOUNTAINS",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-121.54646248721049,37.63091341483762,1,35,5034,5033,5034,s792,37.63091342,-121.54646249,307.4,393,293,49,2,14,1.55,2.24,3.72,5.1,6.82,7.8,8.68,7.75,5.7,4.03,2.1,1.55,"MID-CENTRAL VALLEY, SOUTHERN SIERRA NEVADA, TEHACHAPI & HIGH DESERT MOUNTAINS",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-121.47908884090151,37.63091341483762,1,36,5035,5034,5035,s792,37.63091342,-121.47908884,211.5,393,293,49,2,14,1.55,2.24,3.72,5.1,6.82,7.8,8.68,7.75,5.7,4.03,2.1,1.55,"MID-CENTRAL VALLEY, SOUTHERN SIERRA NEVADA, TEHACHAPI & HIGH DESERT MOUNTAINS",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-121.41171519369426,37.63091341483762,1,37,5036,5035,5036,s863,37.63091342,-121.41171519,139.1,393,293,49,2,14,1.55,2.24,3.72,5.1,6.82,7.8,8.68,7.75,5.7,4.03,2.1,1.55,"MID-CENTRAL VALLEY, SOUTHERN SIERRA NEVADA, TEHACHAPI & HIGH DESERT MOUNTAINS",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-121.34434154828361,37.63091341483762,1,38,5037,5036,5037,s878,37.63091342,-121.34434155,64.3,393,293,49,2,14,1.55,2.24,3.72,5.1,6.82,7.8,8.68,7.75,5.7,4.03,2.1,1.55,"MID-CENTRAL VALLEY, SOUTHERN SIERRA NEVADA, TEHACHAPI & HIGH DESERT MOUNTAINS",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-121.27696790197463,37.63091341483762,1,39,5038,5037,5038,s877,37.63091342,-121.2769679,27.9,393,293,49,2,14,1.55,2.24,3.72,5.1,6.82,7.8,8.68,7.75,5.7,4.03,2.1,1.55,"MID-CENTRAL VALLEY, SOUTHERN SIERRA NEVADA, TEHACHAPI & HIGH DESERT MOUNTAINS",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-121.20959425476738,37.63091341483762,1,40,5039,5038,5039,s861,37.63091342,-121.20959425,6.6,393,293,49,2,14,1.55,2.24,3.72,5.1,6.82,7.8,8.68,7.75,5.7,4.03,2.1,1.55,"MID-CENTRAL VALLEY, SOUTHERN SIERRA NEVADA, TEHACHAPI & HIGH DESERT MOUNTAINS",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-121.14222060935671,37.63091341483762,1,41,5040,5039,5040,s879,37.63091342,-121.14222061,14.6,393,293,49,2,14,1.55,2.24,3.72,5.1,6.82,7.8,8.68,7.75,5.7,4.03,2.1,1.55,"MID-CENTRAL VALLEY, SOUTHERN SIERRA NEVADA, TEHACHAPI & HIGH DESERT MOUNTAINS",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-121.07484696304773,37.63091341483762,1,42,5041,5040,5041,s879,37.63091342,-121.07484696,20.5,36F,281,44,2,12,1.24,1.96,3.41,5.1,6.82,7.8,8.06,7.13,5.4,3.72,1.8,0.93,EAST SIDE SACRAMENTO-SAN JOAQUIN VALLEY,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-121.00747331584049,37.63091341483762,1,43,5042,5041,5042,s868,37.63091342,-121.00747332,26.1,36F,281,44,2,12,1.24,1.96,3.41,5.1,6.82,7.8,8.06,7.13,5.4,3.72,1.8,0.93,EAST SIDE SACRAMENTO-SAN JOAQUIN VALLEY,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-120.9400996704298,37.63091341483762,1,44,5043,5042,5043,s868,37.63091342,-120.94009967,31.4,36F,281,44,2,12,1.24,1.96,3.41,5.1,6.82,7.8,8.06,7.13,5.4,3.72,1.8,0.93,EAST SIDE SACRAMENTO-SAN JOAQUIN VALLEY,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-120.87272602412085,37.63091341483762,1,45,5044,5043,5044,s868,37.63091342,-120.87272602,21.4,36F,281,44,2,12,1.24,1.96,3.41,5.1,6.82,7.8,8.06,7.13,5.4,3.72,1.8,0.93,EAST SIDE SACRAMENTO-SAN JOAQUIN VALLEY,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-120.80535237691358,37.63091341483762,1,46,5045,5044,5045,s868,37.63091342,-120.80535238,46.7,36F,281,44,2,12,1.24,1.96,3.41,5.1,6.82,7.8,8.06,7.13,5.4,3.72,1.8,0.93,EAST SIDE SACRAMENTO-SAN JOAQUIN VALLEY,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-120.73797873060462,37.63091341483762,1,47,5046,5045,5046,s868,37.63091342,-120.73797873,54.2,36F,281,44,2,12,1.24,1.96,3.41,5.1,6.82,7.8,8.06,7.13,5.4,3.72,1.8,0.93,EAST SIDE SACRAMENTO-SAN JOAQUIN VALLEY,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-120.67060508519396,37.63091341483762,1,48,5047,5046,5047,s859,37.63091342,-120.67060509,58.8,36F,281,44,2,12,1.24,1.96,3.41,5.1,6.82,7.8,8.06,7.13,5.4,3.72,1.8,0.93,EAST SIDE SACRAMENTO-SAN JOAQUIN VALLEY,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-120.603231438885,37.63091341483762,1,49,5048,5047,5048,s861,37.63091342,-120.60323144,54.1,36F,281,44,2,12,1.24,1.96,3.41,5.1,6.82,7.8,8.06,7.13,5.4,3.72,1.8,0.93,EAST SIDE SACRAMENTO-SAN JOAQUIN VALLEY,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-120.53585779167773,37.63091341483762,1,50,5049,5048,5049,s822,37.63091342,-120.53585779,45.2,36F,281,44,2,12,1.24,1.96,3.41,5.1,6.82,7.8,8.06,7.13,5.4,3.72,1.8,0.93,EAST SIDE SACRAMENTO-SAN JOAQUIN VALLEY,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-120.46848414626706,37.63091341483762,1,51,5050,5049,5050,s859,37.63091342,-120.46848415,117.0,36F,281,44,2,12,1.24,1.96,3.41,5.1,6.82,7.8,8.06,7.13,5.4,3.72,1.8,0.93,EAST SIDE SACRAMENTO-SAN JOAQUIN VALLEY,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-120.40111049995811,37.63091341483762,1,52,5051,5050,5051,s818,37.63091342,-120.4011105,174.4,36F,281,44,2,12,1.24,1.96,3.41,5.1,6.82,7.8,8.06,7.13,5.4,3.72,1.8,0.93,EAST SIDE SACRAMENTO-SAN JOAQUIN VALLEY,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-120.33373685275085,37.63091341483762,1,53,5052,5051,5052,s818,37.63091342,-120.33373685,287.2,36F,281,44,2,12,1.24,1.96,3.41,5.1,6.82,7.8,8.06,7.13,5.4,3.72,1.8,0.93,EAST SIDE SACRAMENTO-SAN JOAQUIN VALLEY,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-120.26636320734018,37.63091341483762,1,54,5053,5052,5053,s818,37.63091342,-120.26636321,265.6,36F,281,44,2,12,1.24,1.96,3.41,5.1,6.82,7.8,8.06,7.13,5.4,3.72,1.8,0.93,EAST SIDE SACRAMENTO-SAN JOAQUIN VALLEY,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-120.1989895610312,37.63091341483762,1,55,5054,5053,5054,s748,37.63091342,-120.19898956,650.9,366,278,41,2,11,1.55,2.24,3.1,4.5,5.89,7.2,8.06,7.44,5.7,3.72,2.1,1.55,CENTRAL SIERRA NEVADA,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-120.13161591382395,37.63091341483762,1,56,5055,5054,5055,s838,37.63091342,-120.13161591,605.7,366,278,41,2,11,1.55,2.24,3.1,4.5,5.89,7.2,8.06,7.44,5.7,3.72,2.1,1.55,CENTRAL SIERRA NEVADA,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-120.06424226841328,37.63091341483762,1,57,5056,5055,5056,s757,37.63091342,-120.06424227,569.8,366,278,41,2,11,1.55,2.24,3.1,4.5,5.89,7.2,8.06,7.44,5.7,3.72,2.1,1.55,CENTRAL SIERRA NEVADA,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-119.9968686221043,37.63091341483762,1,58,5057,5056,5057,s757,37.63091342,-119.99686862,798.9,366,278,41,2,11,1.55,2.24,3.1,4.5,5.89,7.2,8.06,7.44,5.7,3.72,2.1,1.55,CENTRAL SIERRA NEVADA,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-119.92949497489705,37.63091341483762,1,59,5058,5057,5058,s757,37.63091342,-119.92949497,544.1,366,278,41,2,11,1.55,2.24,3.1,4.5,5.89,7.2,8.06,7.44,5.7,3.72,2.1,1.55,CENTRAL SIERRA NEVADA,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-119.86212132858807,37.63091341483762,1,60,5059,5058,5059,s757,37.63091342,-119.86212133,903.1,366,278,41,2,11,1.55,2.24,3.1,4.5,5.89,7.2,8.06,7.44,5.7,3.72,2.1,1.55,CENTRAL SIERRA NEVADA,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-119.79474768317742,37.63091341483762,1,61,5060,5059,5060,s757,37.63091342,-119.79474768,1477.1,366,278,41,2,11,1.55,2.24,3.1,4.5,5.89,7.2,8.06,7.44,5.7,3.72,2.1,1.55,CENTRAL SIERRA NEVADA,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-119.72737403686845,37.63091341483762,1,62,5061,5060,5061,s1063,37.63091342,-119.72737404,1645.9,366,278,41,2,11,1.55,2.24,3.1,4.5,5.89,7.2,8.06,7.44,5.7,3.72,2.1,1.55,CENTRAL SIERRA NEVADA,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-119.66000038966119,37.63091341483762,1,63,5062,5061,5062,s1074,37.63091342,-119.66000039,2069.9,366,278,41,2,11,1.55,2.24,3.1,4.5,5.89,7.2,8.06,7.44,5.7,3.72,2.1,1.55,CENTRAL SIERRA NEVADA,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-119.59262674425052,37.63091341483762,1,64,5063,5062,5063,s1075,37.63091342,-119.59262674,2215.5,366,278,41,2,11,1.55,2.24,3.1,4.5,5.89,7.2,8.06,7.44,5.7,3.72,2.1,1.55,CENTRAL SIERRA NEVADA,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-119.52525309794157,37.63091341483762,1,65,5064,5063,5064,s1065,37.63091342,-119.5252531,2491.0,366,278,41,2,11,1.55,2.24,3.1,4.5,5.89,7.2,8.06,7.44,5.7,3.72,2.1,1.55,CENTRAL SIERRA NEVADA,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-119.4578794507343,37.63091341483762,1,66,5065,5064,5065,s1066,37.63091342,-119.45787945,2619.9,366,278,41,2,11,1.55,2.24,3.1,4.5,5.89,7.2,8.06,7.44,5.7,3.72,2.1,1.55,CENTRAL SIERRA NEVADA,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-119.39050580532363,37.63091341483762,1,67,5066,5065,5066,s1118,37.63091342,-119.39050581,3301.7,366,278,41,2,11,1.55,2.24,3.1,4.5,5.89,7.2,8.06,7.44,5.7,3.72,2.1,1.55,CENTRAL SIERRA NEVADA,2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-119.32313215901468,37.63091341483762,1,68,5067,5066,5067,s1118,37.63091342,-119.32313216,3211.2,43E,350,51,2,14,1.55,2.24,3.72,5.1,6.82,7.8,8.68,7.75,5.7,4.03,2.1,1.55,"MID-CENTRAL VALLEY, SOUTHERN SIERRA NEVADA, TEHACHAPI & HIGH DESERT MOUNTAINS",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-119.25575851180741,37.63091341483762,1,69,5068,5067,5068,s1118,37.63091342,-119.25575851,2855.2,43E,350,51,2,14,1.55,2.24,3.72,5.1,6.82,7.8,8.68,7.75,5.7,4.03,2.1,1.55,"MID-CENTRAL VALLEY, SOUTHERN SIERRA NEVADA, TEHACHAPI & HIGH DESERT MOUNTAINS",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
-119.18838486639675,37.63091341483762,1,70,5069,5068,5069,s1117,37.63091342,-119.18838487,3077.2,43E,350,51,2,14,1.55,2.24,3.72,5.1,6.82,7.8,8.68,7.75,5.7,4.03,2.1,1.55,"MID-CENTRAL VALLEY, SOUTHERN SIERRA NEVADA, TEHACHAPI & HIGH DESERT MOUNTAINS",2022-06-23 00:00:00,aushakova,2022-06-23 00:00:00,"CIMIS, DWR",
