time,wspeed_day_CNRM-CM5_rcp85
2035-04-23 00:00:00+00:00,2.054447
2035-04-24 00:00:00+00:00,3.3021505
2035-04-25 00:00:00+00:00,4.3541346
2035-04-26 00:00:00+00:00,4.300844
2035-04-27 00:00:00+00:00,4.5978794
2035-04-28 00:00:00+00:00,5.436272
2035-04-29 00:00:00+00:00,5.1160903
2035-04-30 00:00:00+00:00,6.798371
2035-05-01 00:00:00+00:00,5.3918204
2035-05-02 00:00:00+00:00,5.8857417
2035-05-03 00:00:00+00:00,4.9974713
2035-05-04 00:00:00+00:00,2.9737382
2035-05-05 00:00:00+00:00,3.0174274
2035-05-06 00:00:00+00:00,3.4308746
2035-05-07 00:00:00+00:00,3.8648193
2035-05-08 00:00:00+00:00,3.719595
2035-05-09 00:00:00+00:00,4.1342387
2035-05-10 00:00:00+00:00,5.093889
2035-05-11 00:00:00+00:00,4.816712
2035-05-12 00:00:00+00:00,4.3933935
2035-05-13 00:00:00+00:00,3.461611
2035-05-14 00:00:00+00:00,3.8408165
2035-05-15 00:00:00+00:00,3.2860234
2035-05-16 00:00:00+00:00,4.043119
2035-05-17 00:00:00+00:00,3.1100605
2035-05-18 00:00:00+00:00,3.1466389
2035-05-19 00:00:00+00:00,4.4270887
2035-05-20 00:00:00+00:00,4.3769526
2035-05-21 00:00:00+00:00,5.3038564
2035-05-22 00:00:00+00:00,4.9619765
2035-05-23 00:00:00+00:00,2.9019907
2035-05-24 00:00:00+00:00,2.4554436
2035-05-25 00:00:00+00:00,2.410315
2035-05-26 00:00:00+00:00,4.115386
2035-05-27 00:00:00+00:00,4.2715707
2035-05-28 00:00:00+00:00,4.027359
2035-05-29 00:00:00+00:00,3.4473023
2035-05-30 00:00:00+00:00,3.3831623
2035-05-31 00:00:00+00:00,2.6960428
2035-06-01 00:00:00+00:00,3.61427
2035-06-02 00:00:00+00:00,6.013975
2035-06-03 00:00:00+00:00,4.5893965
2035-06-04 00:00:00+00:00,4.015212
2035-06-05 00:00:00+00:00,6.102081
2035-06-06 00:00:00+00:00,6.710144
2035-06-07 00:00:00+00:00,6.6173763
2035-06-08 00:00:00+00:00,4.202338
2035-06-09 00:00:00+00:00,3.533789
2035-06-10 00:00:00+00:00,3.2172666
2035-06-11 00:00:00+00:00,6.3709126
2035-06-12 00:00:00+00:00,2.4474795
2035-06-13 00:00:00+00:00,3.5791743
2035-06-14 00:00:00+00:00,2.3359888
2035-06-15 00:00:00+00:00,4.1950336
2035-06-16 00:00:00+00:00,3.185218
2035-06-17 00:00:00+00:00,3.8916337
2035-06-18 00:00:00+00:00,3.4176714
2035-06-19 00:00:00+00:00,2.8231623
2035-06-20 00:00:00+00:00,3.4942043
2035-06-21 00:00:00+00:00,2.9655063
2035-06-22 00:00:00+00:00,3.1451817
2035-06-23 00:00:00+00:00,4.3600364
2035-06-24 00:00:00+00:00,4.479418
2035-06-25 00:00:00+00:00,5.022675
2035-06-26 00:00:00+00:00,3.9819307
2035-06-27 00:00:00+00:00,4.2579837
2035-06-28 00:00:00+00:00,3.704333
2035-06-29 00:00:00+00:00,4.5517564
2035-06-30 00:00:00+00:00,3.100085
2035-07-01 00:00:00+00:00,4.0869446
2035-07-02 00:00:00+00:00,3.1203072
2035-07-03 00:00:00+00:00,3.8902037
2035-07-04 00:00:00+00:00,3.046221
2035-07-05 00:00:00+00:00,3.7786243
2035-07-06 00:00:00+00:00,2.5682807
2035-07-07 00:00:00+00:00,3.5178232
2035-07-08 00:00:00+00:00,4.0232234
2035-07-09 00:00:00+00:00,2.4193447
2035-07-10 00:00:00+00:00,2.7690856
2035-07-11 00:00:00+00:00,6.3384576
2035-07-12 00:00:00+00:00,3.3890154
2035-07-13 00:00:00+00:00,2.7094188
2035-07-14 00:00:00+00:00,3.399796
2035-07-15 00:00:00+00:00,4.211438
2035-07-16 00:00:00+00:00,4.6216397
2035-07-17 00:00:00+00:00,3.4833755
2035-07-18 00:00:00+00:00,3.9557552
2035-07-19 00:00:00+00:00,3.577471
2035-07-20 00:00:00+00:00,4.1310043
2035-07-21 00:00:00+00:00,3.722127
2035-07-22 00:00:00+00:00,4.05216
2035-07-23 00:00:00+00:00,4.011542
2035-07-24 00:00:00+00:00,3.8545907
2035-07-25 00:00:00+00:00,3.1572857
2035-07-26 00:00:00+00:00,3.233418
2035-07-27 00:00:00+00:00,3.7882166
2035-07-28 00:00:00+00:00,3.5271115
2035-07-29 00:00:00+00:00,3.6402826
2035-07-30 00:00:00+00:00,3.0293314
2035-07-31 00:00:00+00:00,3.783903
2035-08-01 00:00:00+00:00,3.4509149
2035-08-02 00:00:00+00:00,3.64752
2035-08-03 00:00:00+00:00,4.449981
2035-08-04 00:00:00+00:00,3.8848038
2035-08-05 00:00:00+00:00,3.1949914
2035-08-06 00:00:00+00:00,3.2332757
2035-08-07 00:00:00+00:00,3.5972626
2035-08-08 00:00:00+00:00,2.7380393
2035-08-09 00:00:00+00:00,3.4003026
2035-08-10 00:00:00+00:00,4.1457644
2035-08-11 00:00:00+00:00,5.6015944
2035-08-12 00:00:00+00:00,5.144516
2035-08-13 00:00:00+00:00,2.5186024
2035-08-14 00:00:00+00:00,3.0846026
2035-08-15 00:00:00+00:00,4.2108064
2035-08-16 00:00:00+00:00,3.9529076
2035-08-17 00:00:00+00:00,3.7616491
2035-08-18 00:00:00+00:00,4.057553
2035-08-19 00:00:00+00:00,3.498363
2035-08-20 00:00:00+00:00,3.0959883
2035-08-21 00:00:00+00:00,3.3542798
2035-08-22 00:00:00+00:00,3.8301568
2035-08-23 00:00:00+00:00,3.256561
2035-08-24 00:00:00+00:00,2.3563702
2035-08-25 00:00:00+00:00,3.6396828
2035-08-26 00:00:00+00:00,3.6627445
2035-08-27 00:00:00+00:00,4.2700653
2035-08-28 00:00:00+00:00,2.2843816
2035-08-29 00:00:00+00:00,2.705602
2035-08-30 00:00:00+00:00,2.514332
2035-08-31 00:00:00+00:00,5.571669
2035-09-01 00:00:00+00:00,3.950542
2035-09-02 00:00:00+00:00,4.3512874
2035-09-03 00:00:00+00:00,2.5782058
2035-09-04 00:00:00+00:00,3.095386
2035-09-05 00:00:00+00:00,2.5723686
2035-09-06 00:00:00+00:00,4.4049845
2035-09-07 00:00:00+00:00,3.6861506
2035-09-08 00:00:00+00:00,3.6226256
2035-09-09 00:00:00+00:00,3.7677534
2035-09-10 00:00:00+00:00,4.7330713
2035-09-11 00:00:00+00:00,3.3375168
2035-09-12 00:00:00+00:00,2.2932992
2035-09-13 00:00:00+00:00,1.7590717
2035-09-14 00:00:00+00:00,2.266957
2035-09-15 00:00:00+00:00,3.1940062
2035-09-16 00:00:00+00:00,3.4955099
2035-09-17 00:00:00+00:00,3.3554611
2035-09-18 00:00:00+00:00,2.5181031
2035-09-19 00:00:00+00:00,3.6652637
2035-09-20 00:00:00+00:00,3.5375977
2035-09-21 00:00:00+00:00,3.3625054
2035-09-22 00:00:00+00:00,4.2101884
2035-09-23 00:00:00+00:00,6.078993
2035-09-24 00:00:00+00:00,5.0338387
2035-09-25 00:00:00+00:00,1.5453758
2035-09-26 00:00:00+00:00,1.959803
2035-09-27 00:00:00+00:00,3.956564
2035-09-28 00:00:00+00:00,3.591785
2035-09-29 00:00:00+00:00,3.7139146
2035-09-30 00:00:00+00:00,6.1138477
2035-10-01 00:00:00+00:00,5.858977
2035-10-02 00:00:00+00:00,5.357846
2035-10-03 00:00:00+00:00,3.0916057
2035-10-04 00:00:00+00:00,1.9520317
2035-10-05 00:00:00+00:00,3.2224426
2035-10-06 00:00:00+00:00,2.8306394
2035-10-07 00:00:00+00:00,2.9158502
2035-10-08 00:00:00+00:00,3.0595055
2035-10-09 00:00:00+00:00,4.374717
2035-10-10 00:00:00+00:00,2.9421518
2035-10-11 00:00:00+00:00,3.9336793
2035-10-12 00:00:00+00:00,3.5373526
2035-10-13 00:00:00+00:00,2.8767083
2035-10-14 00:00:00+00:00,1.2000962
2035-10-15 00:00:00+00:00,2.4517374
2035-10-16 00:00:00+00:00,2.196898
2035-10-17 00:00:00+00:00,4.0005784
2035-10-18 00:00:00+00:00,2.1831565
2035-10-19 00:00:00+00:00,2.4979343
2035-10-20 00:00:00+00:00,1.7976271
2035-10-21 00:00:00+00:00,7.7643824
2035-10-22 00:00:00+00:00,5.8516626
2035-10-23 00:00:00+00:00,1.3121991
2035-10-24 00:00:00+00:00,3.5925577
2035-10-25 00:00:00+00:00,4.9497437
2035-10-26 00:00:00+00:00,2.9439285
2035-10-27 00:00:00+00:00,2.1138816
2035-10-28 00:00:00+00:00,2.859563
2035-10-29 00:00:00+00:00,4.624884
2035-10-30 00:00:00+00:00,2.995939
2035-10-31 00:00:00+00:00,1.4894674
2035-11-01 00:00:00+00:00,1.4573576
2035-11-02 00:00:00+00:00,2.8642576
2035-11-03 00:00:00+00:00,1.5873734
2035-11-04 00:00:00+00:00,2.235478
2035-11-05 00:00:00+00:00,1.5940435
2035-11-06 00:00:00+00:00,2.5511959
2035-11-07 00:00:00+00:00,1.9202166
2035-11-08 00:00:00+00:00,1.7288661
2035-11-09 00:00:00+00:00,2.2662747
2035-11-10 00:00:00+00:00,2.0971603
2035-11-11 00:00:00+00:00,1.6929655
2035-11-12 00:00:00+00:00,2.3600717
2035-11-13 00:00:00+00:00,2.5835853
2035-11-14 00:00:00+00:00,2.215787
2035-11-15 00:00:00+00:00,3.237911
2035-11-16 00:00:00+00:00,3.4886003
2035-11-17 00:00:00+00:00,1.716081
2035-11-18 00:00:00+00:00,2.5478828
2035-11-19 00:00:00+00:00,2.5016935
2035-11-20 00:00:00+00:00,2.8945982
2035-11-21 00:00:00+00:00,1.9776514
2035-11-22 00:00:00+00:00,2.2223735
2035-11-23 00:00:00+00:00,3.9530175
2035-11-24 00:00:00+00:00,2.0345874
2035-11-25 00:00:00+00:00,1.4312534
2035-11-26 00:00:00+00:00,2.0532072
2035-11-27 00:00:00+00:00,10.32458
2035-11-28 00:00:00+00:00,1.0832493
2035-11-29 00:00:00+00:00,1.7979797
2035-11-30 00:00:00+00:00,1.9773418
2035-12-01 00:00:00+00:00,12.699143
2035-12-02 00:00:00+00:00,7.8940196
2035-12-03 00:00:00+00:00,9.115627
2035-12-04 00:00:00+00:00,1.0116489
2035-12-05 00:00:00+00:00,4.9259076
2035-12-06 00:00:00+00:00,2.6253262
2035-12-07 00:00:00+00:00,13.674136
2035-12-08 00:00:00+00:00,2.4831855
2035-12-09 00:00:00+00:00,14.555196
2035-12-10 00:00:00+00:00,2.8805742
2035-12-11 00:00:00+00:00,1.3444481
2035-12-12 00:00:00+00:00,1.3886718
2035-12-13 00:00:00+00:00,13.240846
2035-12-14 00:00:00+00:00,9.72159
2035-12-15 00:00:00+00:00,0.57406527
2035-12-16 00:00:00+00:00,5.0122714
2035-12-17 00:00:00+00:00,6.6309867
2035-12-18 00:00:00+00:00,7.41254
2035-12-19 00:00:00+00:00,2.790175
2035-12-20 00:00:00+00:00,10.103347
2035-12-21 00:00:00+00:00,1.0362736
2035-12-22 00:00:00+00:00,8.524363
2035-12-23 00:00:00+00:00,7.509502
2035-12-24 00:00:00+00:00,3.5452814
2035-12-25 00:00:00+00:00,4.2442694
2035-12-26 00:00:00+00:00,1.4683394
2035-12-27 00:00:00+00:00,6.307347
2035-12-28 00:00:00+00:00,2.7178168
2035-12-29 00:00:00+00:00,2.5378184
2035-12-30 00:00:00+00:00,2.1828914
2035-12-31 00:00:00+00:00,5.141384
2036-01-01 00:00:00+00:00,4.8019247
2036-01-02 00:00:00+00:00,1.816509
2036-01-03 00:00:00+00:00,1.5776912
2036-01-04 00:00:00+00:00,3.2290125
2036-01-05 00:00:00+00:00,7.285507
2036-01-06 00:00:00+00:00,9.384277
2036-01-07 00:00:00+00:00,1.2065258
2036-01-08 00:00:00+00:00,1.1315029
2036-01-09 00:00:00+00:00,10.776333
2036-01-10 00:00:00+00:00,4.1438437
2036-01-11 00:00:00+00:00,2.8244202
2036-01-12 00:00:00+00:00,1.6443756
2036-01-13 00:00:00+00:00,2.7925546
2036-01-14 00:00:00+00:00,1.3734465
2036-01-15 00:00:00+00:00,1.9210593
2036-01-16 00:00:00+00:00,6.1870446
2036-01-17 00:00:00+00:00,2.9280078
2036-01-18 00:00:00+00:00,1.7668148
2036-01-19 00:00:00+00:00,2.4620934
2036-01-20 00:00:00+00:00,2.0450885
2036-01-21 00:00:00+00:00,1.5751387
2036-01-22 00:00:00+00:00,1.9052665
2036-01-23 00:00:00+00:00,4.2172837
2036-01-24 00:00:00+00:00,5.2853355
2036-01-25 00:00:00+00:00,1.3888768
2036-01-26 00:00:00+00:00,5.185562
2036-01-27 00:00:00+00:00,6.8680835
2036-01-28 00:00:00+00:00,1.3036436
2036-01-29 00:00:00+00:00,1.388604
2036-01-30 00:00:00+00:00,11.864668
2036-01-31 00:00:00+00:00,12.226107
2036-02-01 00:00:00+00:00,6.483381
2036-02-02 00:00:00+00:00,1.3360821
2036-02-03 00:00:00+00:00,9.466076
2036-02-04 00:00:00+00:00,5.8621073
2036-02-05 00:00:00+00:00,4.318476
2036-02-06 00:00:00+00:00,2.2511253
2036-02-07 00:00:00+00:00,2.8338828
2036-02-08 00:00:00+00:00,2.0577865
2036-02-09 00:00:00+00:00,2.5974073
2036-02-10 00:00:00+00:00,1.6681224
2036-02-11 00:00:00+00:00,1.9174616
2036-02-12 00:00:00+00:00,1.89712
2036-02-13 00:00:00+00:00,5.6028485
2036-02-14 00:00:00+00:00,6.1691356
2036-02-15 00:00:00+00:00,7.7312956
2036-02-16 00:00:00+00:00,7.4376774
2036-02-17 00:00:00+00:00,6.224751
2036-02-18 00:00:00+00:00,1.1291151
2036-02-19 00:00:00+00:00,9.907078
2036-02-20 00:00:00+00:00,9.275551
2036-02-21 00:00:00+00:00,0.8989928
2036-02-22 00:00:00+00:00,3.251381
2036-02-23 00:00:00+00:00,2.0465746
2036-02-24 00:00:00+00:00,2.9640265
2036-02-25 00:00:00+00:00,0.88849497
2036-02-26 00:00:00+00:00,6.511965
2036-02-27 00:00:00+00:00,2.6183784
2036-02-28 00:00:00+00:00,6.038263
2036-02-29 00:00:00+00:00,1.0173432
2036-03-01 00:00:00+00:00,4.2028775
2036-03-02 00:00:00+00:00,1.5027705
2036-03-03 00:00:00+00:00,3.0995042
2036-03-04 00:00:00+00:00,2.8897755
2036-03-05 00:00:00+00:00,3.3178818
2036-03-06 00:00:00+00:00,4.6313004
2036-03-07 00:00:00+00:00,4.0412617
2036-03-08 00:00:00+00:00,3.749031
2036-03-09 00:00:00+00:00,2.09248
2036-03-10 00:00:00+00:00,5.754959
2036-03-11 00:00:00+00:00,4.0125895
2036-03-12 00:00:00+00:00,2.2474988
2036-03-13 00:00:00+00:00,4.7911983
2036-03-14 00:00:00+00:00,5.740591
2036-03-15 00:00:00+00:00,4.3502145
2036-03-16 00:00:00+00:00,3.1409128
2036-03-17 00:00:00+00:00,1.784066
2036-03-18 00:00:00+00:00,2.4884155
2036-03-19 00:00:00+00:00,3.3879337
2036-03-20 00:00:00+00:00,2.0158281
2036-03-21 00:00:00+00:00,1.4235356
2036-03-22 00:00:00+00:00,3.2208822
2036-03-23 00:00:00+00:00,4.780076
2036-03-24 00:00:00+00:00,2.8975334
2036-03-25 00:00:00+00:00,2.453871
2036-03-26 00:00:00+00:00,3.261084
2036-03-27 00:00:00+00:00,5.5355167
2036-03-28 00:00:00+00:00,2.9637372
2036-03-29 00:00:00+00:00,11.871334
2036-03-30 00:00:00+00:00,7.56315
2036-03-31 00:00:00+00:00,5.462904
2036-04-01 00:00:00+00:00,3.5402336
2036-04-02 00:00:00+00:00,3.2037401
2036-04-03 00:00:00+00:00,4.4139547
2036-04-04 00:00:00+00:00,2.6115181
2036-04-05 00:00:00+00:00,2.1167965
2036-04-06 00:00:00+00:00,3.9190297
2036-04-07 00:00:00+00:00,3.4952264
2036-04-08 00:00:00+00:00,3.9527566
2036-04-09 00:00:00+00:00,2.3170252
2036-04-10 00:00:00+00:00,4.319564
2036-04-11 00:00:00+00:00,4.1825657
2036-04-12 00:00:00+00:00,8.33374
2036-04-13 00:00:00+00:00,9.942278
2036-04-14 00:00:00+00:00,2.4160306
2036-04-15 00:00:00+00:00,3.6579049
2036-04-16 00:00:00+00:00,4.3693843
2036-04-17 00:00:00+00:00,3.521308
2036-04-18 00:00:00+00:00,2.0197496
2036-04-19 00:00:00+00:00,1.7235626
2036-04-20 00:00:00+00:00,3.9474597
2036-04-21 00:00:00+00:00,3.775354
2036-04-22 00:00:00+00:00,2.7209435
2036-04-23 00:00:00+00:00,1.97745
2036-04-24 00:00:00+00:00,2.7031121
2036-04-25 00:00:00+00:00,2.0365639
2036-04-26 00:00:00+00:00,2.126398
2036-04-27 00:00:00+00:00,5.063943
2036-04-28 00:00:00+00:00,4.3801746
2036-04-29 00:00:00+00:00,2.8202949
2036-04-30 00:00:00+00:00,3.3168204
2036-05-01 00:00:00+00:00,3.6664016
2036-05-02 00:00:00+00:00,3.0129378
2036-05-03 00:00:00+00:00,2.3456993
2036-05-04 00:00:00+00:00,3.9320214
2036-05-05 00:00:00+00:00,3.5589342
2036-05-06 00:00:00+00:00,1.328813
2036-05-07 00:00:00+00:00,2.9955363
2036-05-08 00:00:00+00:00,2.984749
2036-05-09 00:00:00+00:00,4.1079364
2036-05-10 00:00:00+00:00,2.1485918
2036-05-11 00:00:00+00:00,3.4821253
2036-05-12 00:00:00+00:00,3.993948
2036-05-13 00:00:00+00:00,5.4622726
2036-05-14 00:00:00+00:00,5.950022
2036-05-15 00:00:00+00:00,3.8052342
2036-05-16 00:00:00+00:00,3.8988197
2036-05-17 00:00:00+00:00,3.0854912
2036-05-18 00:00:00+00:00,3.9300132
2036-05-19 00:00:00+00:00,3.320357
2036-05-20 00:00:00+00:00,5.5402355
2036-05-21 00:00:00+00:00,6.1905985
2036-05-22 00:00:00+00:00,4.705548
2036-05-23 00:00:00+00:00,3.4194374
2036-05-24 00:00:00+00:00,2.4794757
2036-05-25 00:00:00+00:00,4.3440566
2036-05-26 00:00:00+00:00,3.6219985
2036-05-27 00:00:00+00:00,4.8911996
2036-05-28 00:00:00+00:00,2.251789
2036-05-29 00:00:00+00:00,3.8312478
2036-05-30 00:00:00+00:00,4.219694
2036-05-31 00:00:00+00:00,6.280569
2036-06-01 00:00:00+00:00,4.6423593
2036-06-02 00:00:00+00:00,3.5155392
2036-06-03 00:00:00+00:00,2.2245066
2036-06-04 00:00:00+00:00,2.2207265
2036-06-05 00:00:00+00:00,2.2208447
2036-06-06 00:00:00+00:00,4.2298174
2036-06-07 00:00:00+00:00,2.7192194
2036-06-08 00:00:00+00:00,3.344062
2036-06-09 00:00:00+00:00,3.585607
2036-06-10 00:00:00+00:00,3.9938316
2036-06-11 00:00:00+00:00,3.206622
2036-06-12 00:00:00+00:00,4.2415547
2036-06-13 00:00:00+00:00,4.5184884
2036-06-14 00:00:00+00:00,5.846662
2036-06-15 00:00:00+00:00,4.5944366
2036-06-16 00:00:00+00:00,4.003213
2036-06-17 00:00:00+00:00,4.2019124
2036-06-18 00:00:00+00:00,2.2055695
2036-06-19 00:00:00+00:00,4.39515
2036-06-20 00:00:00+00:00,3.7446325
2036-06-21 00:00:00+00:00,4.211746
2036-06-22 00:00:00+00:00,3.1773689
2036-06-23 00:00:00+00:00,3.3722222
2036-06-24 00:00:00+00:00,3.9695058
2036-06-25 00:00:00+00:00,3.7599757
2036-06-26 00:00:00+00:00,3.579761
2036-06-27 00:00:00+00:00,2.963262
2036-06-28 00:00:00+00:00,2.8392963
2036-06-29 00:00:00+00:00,3.4885046
2036-06-30 00:00:00+00:00,6.2173095
2036-07-01 00:00:00+00:00,3.7946086
2036-07-02 00:00:00+00:00,2.7237856
2036-07-03 00:00:00+00:00,2.9129562
2036-07-04 00:00:00+00:00,3.9298882
2036-07-05 00:00:00+00:00,2.841164
2036-07-06 00:00:00+00:00,2.7673333
2036-07-07 00:00:00+00:00,2.6434543
2036-07-08 00:00:00+00:00,4.398247
2036-07-09 00:00:00+00:00,3.4463727
2036-07-10 00:00:00+00:00,4.453697
2036-07-11 00:00:00+00:00,3.7061026
2036-07-12 00:00:00+00:00,3.9192054
2036-07-13 00:00:00+00:00,3.667391
2036-07-14 00:00:00+00:00,4.117783
2036-07-15 00:00:00+00:00,3.9652011
2036-07-16 00:00:00+00:00,3.5984724
2036-07-17 00:00:00+00:00,3.7337708
2036-07-18 00:00:00+00:00,2.6783412
2036-07-19 00:00:00+00:00,2.909008
2036-07-20 00:00:00+00:00,1.7658176
2036-07-21 00:00:00+00:00,4.247005
2036-07-22 00:00:00+00:00,3.3124835
2036-07-23 00:00:00+00:00,3.993798
2036-07-24 00:00:00+00:00,3.7931418
2036-07-25 00:00:00+00:00,4.2351
2036-07-26 00:00:00+00:00,4.0258217
2036-07-27 00:00:00+00:00,2.9681501
2036-07-28 00:00:00+00:00,3.3461204
2036-07-29 00:00:00+00:00,3.262589
2036-07-30 00:00:00+00:00,3.7491832
2036-07-31 00:00:00+00:00,2.9506876
2036-08-01 00:00:00+00:00,2.9205453
2036-08-02 00:00:00+00:00,3.703182
2036-08-03 00:00:00+00:00,3.6966953
2036-08-04 00:00:00+00:00,3.1100402
2036-08-05 00:00:00+00:00,2.9698918
2036-08-06 00:00:00+00:00,3.205978
2036-08-07 00:00:00+00:00,3.3661153
2036-08-08 00:00:00+00:00,3.8273673
2036-08-09 00:00:00+00:00,3.6480348
2036-08-10 00:00:00+00:00,3.6502059
2036-08-11 00:00:00+00:00,3.5928848
2036-08-12 00:00:00+00:00,5.2765617
2036-08-13 00:00:00+00:00,5.9203925
2036-08-14 00:00:00+00:00,5.999395
2036-08-15 00:00:00+00:00,3.5134068
2036-08-16 00:00:00+00:00,3.0781574
2036-08-17 00:00:00+00:00,4.2839785
2036-08-18 00:00:00+00:00,3.68413
2036-08-19 00:00:00+00:00,3.5329502
2036-08-20 00:00:00+00:00,3.2161677
2036-08-21 00:00:00+00:00,3.0499659
2036-08-22 00:00:00+00:00,3.486338
2036-08-23 00:00:00+00:00,2.734207
2036-08-24 00:00:00+00:00,3.1151114
2036-08-25 00:00:00+00:00,3.9099143
2036-08-26 00:00:00+00:00,4.583447
2036-08-27 00:00:00+00:00,3.5384607
2036-08-28 00:00:00+00:00,3.0688171
2036-08-29 00:00:00+00:00,4.483673
2036-08-30 00:00:00+00:00,3.1421692
2036-08-31 00:00:00+00:00,3.0221303
2036-09-01 00:00:00+00:00,2.7196794
2036-09-02 00:00:00+00:00,4.301683
2036-09-03 00:00:00+00:00,3.3773842
2036-09-04 00:00:00+00:00,2.099269
2036-09-05 00:00:00+00:00,2.2358313
2036-09-06 00:00:00+00:00,2.6188278
2036-09-07 00:00:00+00:00,4.0324664
2036-09-08 00:00:00+00:00,3.489174
2036-09-09 00:00:00+00:00,2.8871677
2036-09-10 00:00:00+00:00,2.1148124
2036-09-11 00:00:00+00:00,3.2290337
2036-09-12 00:00:00+00:00,1.1361496
2036-09-13 00:00:00+00:00,2.8829048
2036-09-14 00:00:00+00:00,3.549577
2036-09-15 00:00:00+00:00,3.3890712
2036-09-16 00:00:00+00:00,1.5185102
2036-09-17 00:00:00+00:00,1.4871774
2036-09-18 00:00:00+00:00,2.4036503
2036-09-19 00:00:00+00:00,2.359065
2036-09-20 00:00:00+00:00,1.7465072
2036-09-21 00:00:00+00:00,1.8352958
2036-09-22 00:00:00+00:00,2.554204
2036-09-23 00:00:00+00:00,2.3957953
2036-09-24 00:00:00+00:00,1.3164613
2036-09-25 00:00:00+00:00,2.5498583
2036-09-26 00:00:00+00:00,3.9828691
2036-09-27 00:00:00+00:00,4.165288
2036-09-28 00:00:00+00:00,3.008708
2036-09-29 00:00:00+00:00,3.7547195
2036-09-30 00:00:00+00:00,3.8828645
2036-10-01 00:00:00+00:00,3.5142379
2036-10-02 00:00:00+00:00,4.1135554
2036-10-03 00:00:00+00:00,4.869156
2036-10-04 00:00:00+00:00,2.3181057
2036-10-05 00:00:00+00:00,2.3389082
2036-10-06 00:00:00+00:00,1.8905998
2036-10-07 00:00:00+00:00,2.999958
2036-10-08 00:00:00+00:00,3.5958488
2036-10-09 00:00:00+00:00,1.8600105
2036-10-10 00:00:00+00:00,4.1966224
2036-10-11 00:00:00+00:00,2.7177274
2036-10-12 00:00:00+00:00,2.7964396
2036-10-13 00:00:00+00:00,3.684709
2036-10-14 00:00:00+00:00,3.350381
2036-10-15 00:00:00+00:00,4.604141
2036-10-16 00:00:00+00:00,2.0488951
2036-10-17 00:00:00+00:00,7.519269
2036-10-18 00:00:00+00:00,6.2882867
2036-10-19 00:00:00+00:00,5.077887
2036-10-20 00:00:00+00:00,2.2396388
2036-10-21 00:00:00+00:00,2.6907454
2036-10-22 00:00:00+00:00,2.7790353
2036-10-23 00:00:00+00:00,2.947421
2036-10-24 00:00:00+00:00,2.1564684
2036-10-25 00:00:00+00:00,2.276705
2036-10-26 00:00:00+00:00,2.1047807
2036-10-27 00:00:00+00:00,2.5887806
2036-10-28 00:00:00+00:00,2.1023803
2036-10-29 00:00:00+00:00,2.538651
2036-10-30 00:00:00+00:00,1.578254
2036-10-31 00:00:00+00:00,3.1715975
2036-11-01 00:00:00+00:00,2.9099562
2036-11-02 00:00:00+00:00,4.6532497
2036-11-03 00:00:00+00:00,2.3498194
2036-11-04 00:00:00+00:00,6.8962054
2036-11-05 00:00:00+00:00,7.2323213
2036-11-06 00:00:00+00:00,2.4933164
2036-11-07 00:00:00+00:00,1.7838494
2036-11-08 00:00:00+00:00,2.5206547
2036-11-09 00:00:00+00:00,4.5584245
2036-11-10 00:00:00+00:00,2.335362
2036-11-11 00:00:00+00:00,2.8741112
2036-11-12 00:00:00+00:00,2.5023167
2036-11-13 00:00:00+00:00,3.3101864
2036-11-14 00:00:00+00:00,2.7018056
2036-11-15 00:00:00+00:00,2.2683635
2036-11-16 00:00:00+00:00,2.1825914
2036-11-17 00:00:00+00:00,1.8157209
2036-11-18 00:00:00+00:00,3.3165808
2036-11-19 00:00:00+00:00,2.476138
2036-11-20 00:00:00+00:00,1.9004581
2036-11-21 00:00:00+00:00,2.4762645
2036-11-22 00:00:00+00:00,4.191715
2036-11-23 00:00:00+00:00,3.0906253
2036-11-24 00:00:00+00:00,2.4139693
2036-11-25 00:00:00+00:00,7.695826
2036-11-26 00:00:00+00:00,7.520785
2036-11-27 00:00:00+00:00,1.9999813
2036-11-28 00:00:00+00:00,2.330459
2036-11-29 00:00:00+00:00,3.241325
2036-11-30 00:00:00+00:00,3.651069
2036-12-01 00:00:00+00:00,3.8561811
2036-12-02 00:00:00+00:00,4.23834
2036-12-03 00:00:00+00:00,3.5944393
2036-12-04 00:00:00+00:00,1.9026548
2036-12-05 00:00:00+00:00,1.6196756
2036-12-06 00:00:00+00:00,4.306523
2036-12-07 00:00:00+00:00,6.009412
2036-12-08 00:00:00+00:00,1.7486844
2036-12-09 00:00:00+00:00,1.3450152
2036-12-10 00:00:00+00:00,8.070225
2036-12-11 00:00:00+00:00,3.2327805
2036-12-12 00:00:00+00:00,1.1883295
2036-12-13 00:00:00+00:00,1.9084638
2036-12-14 00:00:00+00:00,2.4584334
2036-12-15 00:00:00+00:00,4.8052974
2036-12-16 00:00:00+00:00,2.074061
2036-12-17 00:00:00+00:00,1.9319316
2036-12-18 00:00:00+00:00,1.5655935
2036-12-19 00:00:00+00:00,2.0648866
2036-12-20 00:00:00+00:00,3.9349487
2036-12-21 00:00:00+00:00,4.455617
2036-12-22 00:00:00+00:00,1.2575024
2036-12-23 00:00:00+00:00,2.09205
2036-12-24 00:00:00+00:00,3.3963811
2036-12-25 00:00:00+00:00,6.814043
2036-12-26 00:00:00+00:00,1.1755987
2036-12-27 00:00:00+00:00,9.330517
