time,tasmax_day_CNRM-CM5_rcp85
2009-10-16 00:00:00+00:00,307.4437
2009-10-17 00:00:00+00:00,304.27164
2009-10-18 00:00:00+00:00,301.5862
2009-10-19 00:00:00+00:00,302.3017
2009-10-20 00:00:00+00:00,303.61578
2009-10-21 00:00:00+00:00,304.83667
2009-10-22 00:00:00+00:00,305.51825
2009-10-23 00:00:00+00:00,303.94586
2009-10-24 00:00:00+00:00,302.23907
2009-10-25 00:00:00+00:00,300.3091
2009-10-26 00:00:00+00:00,298.79263
2009-10-27 00:00:00+00:00,298.0657
2009-10-28 00:00:00+00:00,298.21494
2009-10-29 00:00:00+00:00,297.33206
2009-10-30 00:00:00+00:00,294.90997
2009-10-31 00:00:00+00:00,291.35733
2009-11-01 00:00:00+00:00,290.82022
2009-11-02 00:00:00+00:00,290.70673
2009-11-03 00:00:00+00:00,293.29028
2009-11-04 00:00:00+00:00,292.929
2009-11-05 00:00:00+00:00,291.48767
2009-11-06 00:00:00+00:00,291.23157
2009-11-07 00:00:00+00:00,293.06516
2009-11-08 00:00:00+00:00,294.49707
2009-11-09 00:00:00+00:00,292.82324
2009-11-10 00:00:00+00:00,290.8462
2009-11-11 00:00:00+00:00,290.46936
2009-11-12 00:00:00+00:00,290.79834
2009-11-13 00:00:00+00:00,290.6648
2009-11-14 00:00:00+00:00,290.53555
2009-11-15 00:00:00+00:00,290.3465
2009-11-16 00:00:00+00:00,289.33972
2009-11-17 00:00:00+00:00,289.2459
2009-11-18 00:00:00+00:00,288.35532
2009-11-19 00:00:00+00:00,290.1462
2009-11-20 00:00:00+00:00,293.88495
2009-11-21 00:00:00+00:00,292.63712
2009-11-22 00:00:00+00:00,292.4172
2009-11-23 00:00:00+00:00,293.23767
2009-11-24 00:00:00+00:00,293.2959
2009-11-25 00:00:00+00:00,290.66095
2009-11-26 00:00:00+00:00,289.35034
2009-11-27 00:00:00+00:00,290.08487
2009-11-28 00:00:00+00:00,289.28983
2009-11-29 00:00:00+00:00,288.84207
2009-11-30 00:00:00+00:00,291.2383
2009-12-01 00:00:00+00:00,290.88834
2009-12-02 00:00:00+00:00,289.89243
2009-12-03 00:00:00+00:00,289.96405
2009-12-04 00:00:00+00:00,289.70944
2009-12-05 00:00:00+00:00,286.76553
2009-12-06 00:00:00+00:00,287.99146
2009-12-07 00:00:00+00:00,290.2072
2009-12-08 00:00:00+00:00,291.72748
2009-12-09 00:00:00+00:00,290.71332
2009-12-10 00:00:00+00:00,291.278
2009-12-11 00:00:00+00:00,291.19452
2009-12-12 00:00:00+00:00,291.05603
2009-12-13 00:00:00+00:00,290.4986
2009-12-14 00:00:00+00:00,290.6403
2009-12-15 00:00:00+00:00,290.5685
2009-12-16 00:00:00+00:00,291.66238
2009-12-17 00:00:00+00:00,291.24683
2009-12-18 00:00:00+00:00,289.95398
2009-12-19 00:00:00+00:00,290.05283
2009-12-20 00:00:00+00:00,288.26855
2009-12-21 00:00:00+00:00,287.23422
2009-12-22 00:00:00+00:00,286.4138
2009-12-23 00:00:00+00:00,289.1678
2009-12-24 00:00:00+00:00,289.87903
2009-12-25 00:00:00+00:00,289.23755
2009-12-26 00:00:00+00:00,284.36942
2009-12-27 00:00:00+00:00,280.48907
2009-12-28 00:00:00+00:00,283.36368
2009-12-29 00:00:00+00:00,285.33868
2009-12-30 00:00:00+00:00,285.8381
2009-12-31 00:00:00+00:00,289.11075
2010-01-01 00:00:00+00:00,287.53458
2010-01-02 00:00:00+00:00,285.9607
2010-01-03 00:00:00+00:00,286.28644
2010-01-04 00:00:00+00:00,284.9768
2010-01-05 00:00:00+00:00,282.86472
2010-01-06 00:00:00+00:00,285.3002
2010-01-07 00:00:00+00:00,288.56467
2010-01-08 00:00:00+00:00,288.29877
2010-01-09 00:00:00+00:00,287.52505
2010-01-10 00:00:00+00:00,287.14642
2010-01-11 00:00:00+00:00,289.2423
2010-01-12 00:00:00+00:00,289.5432
2010-01-13 00:00:00+00:00,289.6179
2010-01-14 00:00:00+00:00,291.37308
2010-01-15 00:00:00+00:00,291.6234
2010-01-16 00:00:00+00:00,291.15054
2010-01-17 00:00:00+00:00,291.3034
2010-01-18 00:00:00+00:00,290.97232
2010-01-19 00:00:00+00:00,290.37567
2010-01-20 00:00:00+00:00,288.98123
2010-01-21 00:00:00+00:00,286.98325
2010-01-22 00:00:00+00:00,286.9224
2010-01-23 00:00:00+00:00,287.18024
2010-01-24 00:00:00+00:00,289.2308
2010-01-25 00:00:00+00:00,290.53036
2010-01-26 00:00:00+00:00,291.84485
2010-01-27 00:00:00+00:00,289.82034
2010-01-28 00:00:00+00:00,286.8721
2010-01-29 00:00:00+00:00,286.3611
2010-01-30 00:00:00+00:00,289.62952
2010-01-31 00:00:00+00:00,288.6391
2010-02-01 00:00:00+00:00,287.70288
2010-02-02 00:00:00+00:00,290.07388
2010-02-03 00:00:00+00:00,290.0024
2010-02-04 00:00:00+00:00,290.99564
2010-02-05 00:00:00+00:00,291.17902
2010-02-06 00:00:00+00:00,291.81488
2010-02-07 00:00:00+00:00,290.94296
2010-02-08 00:00:00+00:00,285.93594
2010-02-09 00:00:00+00:00,283.1372
2010-02-10 00:00:00+00:00,284.95828
2010-02-11 00:00:00+00:00,283.41876
2010-02-12 00:00:00+00:00,284.35513
2010-02-13 00:00:00+00:00,287.45456
2010-02-14 00:00:00+00:00,287.2333
2010-02-15 00:00:00+00:00,288.32532
2010-02-16 00:00:00+00:00,290.10068
2010-02-17 00:00:00+00:00,286.29257
2010-02-18 00:00:00+00:00,285.16922
2010-02-19 00:00:00+00:00,292.53577
2010-02-20 00:00:00+00:00,293.89783
2010-02-21 00:00:00+00:00,295.3398
2010-02-22 00:00:00+00:00,293.05896
2010-02-23 00:00:00+00:00,292.23648
2010-02-24 00:00:00+00:00,292.51947
2010-02-25 00:00:00+00:00,292.1589
2010-02-26 00:00:00+00:00,291.91577
2010-02-27 00:00:00+00:00,293.41635
2010-02-28 00:00:00+00:00,292.0667
2010-03-01 00:00:00+00:00,291.94678
2010-03-02 00:00:00+00:00,292.36346
2010-03-03 00:00:00+00:00,291.64697
2010-03-04 00:00:00+00:00,291.0277
2010-03-05 00:00:00+00:00,289.78006
2010-03-06 00:00:00+00:00,290.09464
2010-03-07 00:00:00+00:00,290.69748
2010-03-08 00:00:00+00:00,292.88846
2010-03-09 00:00:00+00:00,296.17908
2010-03-10 00:00:00+00:00,298.15088
2010-03-11 00:00:00+00:00,298.3102
2010-03-12 00:00:00+00:00,298.58917
2010-03-13 00:00:00+00:00,298.29645
2010-03-14 00:00:00+00:00,301.04807
2010-03-15 00:00:00+00:00,300.28125
2010-03-16 00:00:00+00:00,300.74164
2010-03-17 00:00:00+00:00,298.1049
2010-03-18 00:00:00+00:00,295.51474
2010-03-19 00:00:00+00:00,293.6753
2010-03-20 00:00:00+00:00,292.95343
2010-03-21 00:00:00+00:00,291.58142
2010-03-22 00:00:00+00:00,291.02634
2010-03-23 00:00:00+00:00,294.00357
2010-03-24 00:00:00+00:00,295.50418
2010-03-25 00:00:00+00:00,294.7941
2010-03-26 00:00:00+00:00,297.2578
2010-03-27 00:00:00+00:00,299.09494
2010-03-28 00:00:00+00:00,298.25137
2010-03-29 00:00:00+00:00,296.901
2010-03-30 00:00:00+00:00,295.4416
2010-03-31 00:00:00+00:00,300.65552
2010-04-01 00:00:00+00:00,302.8225
2010-04-02 00:00:00+00:00,300.9982
2010-04-03 00:00:00+00:00,296.53293
2010-04-04 00:00:00+00:00,291.84195
2010-04-05 00:00:00+00:00,296.63654
2010-04-06 00:00:00+00:00,297.22992
2010-04-07 00:00:00+00:00,296.52164
2010-04-08 00:00:00+00:00,295.85217
2010-04-09 00:00:00+00:00,300.0432
2010-04-10 00:00:00+00:00,301.1281
2010-04-11 00:00:00+00:00,300.06845
2010-04-12 00:00:00+00:00,300.08746
2010-04-13 00:00:00+00:00,302.57712
2010-04-14 00:00:00+00:00,306.84338
2010-04-15 00:00:00+00:00,309.5549
2010-04-16 00:00:00+00:00,309.15192
2010-04-17 00:00:00+00:00,304.89142
2010-04-18 00:00:00+00:00,303.19232
2010-04-19 00:00:00+00:00,299.54663
2010-04-20 00:00:00+00:00,295.03427
2010-04-21 00:00:00+00:00,288.35287
2010-04-22 00:00:00+00:00,289.54712
2010-04-23 00:00:00+00:00,289.1679
2010-04-24 00:00:00+00:00,292.855
2010-04-25 00:00:00+00:00,297.66174
2010-04-26 00:00:00+00:00,298.86584
2010-04-27 00:00:00+00:00,296.9756
2010-04-28 00:00:00+00:00,294.17874
2010-04-29 00:00:00+00:00,292.34735
2010-04-30 00:00:00+00:00,293.12604
2010-05-01 00:00:00+00:00,294.3181
2010-05-02 00:00:00+00:00,294.453
2010-05-03 00:00:00+00:00,298.72516
2010-05-04 00:00:00+00:00,298.0125
2010-05-05 00:00:00+00:00,299.5092
2010-05-06 00:00:00+00:00,300.84525
2010-05-07 00:00:00+00:00,302.56866
2010-05-08 00:00:00+00:00,298.10303
2010-05-09 00:00:00+00:00,294.36487
2010-05-10 00:00:00+00:00,293.5666
2010-05-11 00:00:00+00:00,294.84473
2010-05-12 00:00:00+00:00,295.69897
2010-05-13 00:00:00+00:00,295.77454
2010-05-14 00:00:00+00:00,297.58163
2010-05-15 00:00:00+00:00,298.2875
2010-05-16 00:00:00+00:00,301.25702
2010-05-17 00:00:00+00:00,300.67084
2010-05-18 00:00:00+00:00,296.64932
2010-05-19 00:00:00+00:00,295.11172
2010-05-20 00:00:00+00:00,296.27133
2010-05-21 00:00:00+00:00,295.13153
2010-05-22 00:00:00+00:00,295.92957
2010-05-23 00:00:00+00:00,303.3033
2010-05-24 00:00:00+00:00,305.34064
2010-05-25 00:00:00+00:00,305.4905
2010-05-26 00:00:00+00:00,306.06622
2010-05-27 00:00:00+00:00,307.8142
2010-05-28 00:00:00+00:00,305.791
2010-05-29 00:00:00+00:00,304.7031
2010-05-30 00:00:00+00:00,303.74518
2010-05-31 00:00:00+00:00,303.07867
2010-06-01 00:00:00+00:00,303.2783
2010-06-02 00:00:00+00:00,306.033
2010-06-03 00:00:00+00:00,308.94962
2010-06-04 00:00:00+00:00,308.57205
2010-06-05 00:00:00+00:00,309.14978
2010-06-06 00:00:00+00:00,310.32877
2010-06-07 00:00:00+00:00,310.93076
2010-06-08 00:00:00+00:00,312.1527
2010-06-09 00:00:00+00:00,310.93643
2010-06-10 00:00:00+00:00,308.40137
2010-06-11 00:00:00+00:00,308.81647
2010-06-12 00:00:00+00:00,308.45404
2010-06-13 00:00:00+00:00,307.06976
2010-06-14 00:00:00+00:00,305.4533
2010-06-15 00:00:00+00:00,310.47064
2010-06-16 00:00:00+00:00,309.99866
2010-06-17 00:00:00+00:00,310.79825
2010-06-18 00:00:00+00:00,308.89154
2010-06-19 00:00:00+00:00,308.6726
2010-06-20 00:00:00+00:00,304.572
2010-06-21 00:00:00+00:00,301.9767
2010-06-22 00:00:00+00:00,303.72394
2010-06-23 00:00:00+00:00,304.20706
2010-06-24 00:00:00+00:00,305.00488
2010-06-25 00:00:00+00:00,303.4227
2010-06-26 00:00:00+00:00,301.75412
2010-06-27 00:00:00+00:00,302.03284
2010-06-28 00:00:00+00:00,305.2983
2010-06-29 00:00:00+00:00,310.38312
2010-06-30 00:00:00+00:00,312.41183
2010-07-01 00:00:00+00:00,311.31287
2010-07-02 00:00:00+00:00,310.64597
2010-07-03 00:00:00+00:00,310.07556
2010-07-04 00:00:00+00:00,308.11502
2010-07-05 00:00:00+00:00,309.00223
2010-07-06 00:00:00+00:00,309.44012
2010-07-07 00:00:00+00:00,308.7716
2010-07-08 00:00:00+00:00,306.96545
2010-07-09 00:00:00+00:00,304.5508
2010-07-10 00:00:00+00:00,304.78284
2010-07-11 00:00:00+00:00,304.39557
2010-07-12 00:00:00+00:00,308.47577
2010-07-13 00:00:00+00:00,312.90378
2010-07-14 00:00:00+00:00,313.3856
2010-07-15 00:00:00+00:00,312.07028
2010-07-16 00:00:00+00:00,308.6208
2010-07-17 00:00:00+00:00,308.8071
2010-07-18 00:00:00+00:00,307.11343
2010-07-19 00:00:00+00:00,307.59457
2010-07-20 00:00:00+00:00,310.46625
2010-07-21 00:00:00+00:00,313.90677
2010-07-22 00:00:00+00:00,314.42316
2010-07-23 00:00:00+00:00,314.5534
2010-07-24 00:00:00+00:00,313.91907
2010-07-25 00:00:00+00:00,311.61923
2010-07-26 00:00:00+00:00,309.23145
2010-07-27 00:00:00+00:00,309.37988
2010-07-28 00:00:00+00:00,309.0066
2010-07-29 00:00:00+00:00,308.73727
2010-07-30 00:00:00+00:00,308.66684
2010-07-31 00:00:00+00:00,307.7758
2010-08-01 00:00:00+00:00,308.1822
2010-08-02 00:00:00+00:00,308.01718
2010-08-03 00:00:00+00:00,309.9913
2010-08-04 00:00:00+00:00,309.4158
2010-08-05 00:00:00+00:00,307.30084
2010-08-06 00:00:00+00:00,304.72577
2010-08-07 00:00:00+00:00,303.7851
2010-08-08 00:00:00+00:00,303.69446
2010-08-09 00:00:00+00:00,306.1174
2010-08-10 00:00:00+00:00,309.20978
2010-08-11 00:00:00+00:00,312.10608
2010-08-12 00:00:00+00:00,314.33722
2010-08-13 00:00:00+00:00,313.82672
2010-08-14 00:00:00+00:00,308.6379
2010-08-15 00:00:00+00:00,306.66974
2010-08-16 00:00:00+00:00,307.886
2010-08-17 00:00:00+00:00,309.67276
2010-08-18 00:00:00+00:00,307.5394
2010-08-19 00:00:00+00:00,306.9071
2010-08-20 00:00:00+00:00,306.3633
2010-08-21 00:00:00+00:00,308.0117
2010-08-22 00:00:00+00:00,306.64764
2010-08-23 00:00:00+00:00,305.2753
2010-08-24 00:00:00+00:00,307.91882
2010-08-25 00:00:00+00:00,309.19238
2010-08-26 00:00:00+00:00,309.21753
2010-08-27 00:00:00+00:00,307.2334
2010-08-28 00:00:00+00:00,307.57333
2010-08-29 00:00:00+00:00,309.47086
2010-08-30 00:00:00+00:00,310.06003
2010-08-31 00:00:00+00:00,307.40247
2010-09-01 00:00:00+00:00,306.1367
2010-09-02 00:00:00+00:00,309.29907
2010-09-03 00:00:00+00:00,309.7934
2010-09-04 00:00:00+00:00,307.7729
2010-09-05 00:00:00+00:00,310.17847
2010-09-06 00:00:00+00:00,311.11703
2010-09-07 00:00:00+00:00,310.28632
2010-09-08 00:00:00+00:00,307.0921
2010-09-09 00:00:00+00:00,304.18948
2010-09-10 00:00:00+00:00,304.3448
2010-09-11 00:00:00+00:00,308.53842
2010-09-12 00:00:00+00:00,308.90164
2010-09-13 00:00:00+00:00,306.02985
2010-09-14 00:00:00+00:00,301.49985
2010-09-15 00:00:00+00:00,299.59152
2010-09-16 00:00:00+00:00,303.1316
2010-09-17 00:00:00+00:00,306.0286
2010-09-18 00:00:00+00:00,308.11523
2010-09-19 00:00:00+00:00,307.38867
2010-09-20 00:00:00+00:00,305.12363
2010-09-21 00:00:00+00:00,300.51486
2010-09-22 00:00:00+00:00,302.8761
2010-09-23 00:00:00+00:00,304.97418
2010-09-24 00:00:00+00:00,305.20468
2010-09-25 00:00:00+00:00,304.9592
2010-09-26 00:00:00+00:00,305.31897
2010-09-27 00:00:00+00:00,304.15527
2010-09-28 00:00:00+00:00,300.3226
2010-09-29 00:00:00+00:00,300.2346
2010-09-30 00:00:00+00:00,304.56424
2010-10-01 00:00:00+00:00,302.71255
2010-10-02 00:00:00+00:00,300.70114
2010-10-03 00:00:00+00:00,298.45694
2010-10-04 00:00:00+00:00,299.32495
2010-10-05 00:00:00+00:00,299.30478
2010-10-06 00:00:00+00:00,303.54584
2010-10-07 00:00:00+00:00,305.67798
2010-10-08 00:00:00+00:00,305.4719
2010-10-09 00:00:00+00:00,304.28134
2010-10-10 00:00:00+00:00,300.9386
2010-10-11 00:00:00+00:00,297.2807
2010-10-12 00:00:00+00:00,295.51096
2010-10-13 00:00:00+00:00,294.4379
2010-10-14 00:00:00+00:00,293.42236
2010-10-15 00:00:00+00:00,297.6217
2010-10-16 00:00:00+00:00,302.95062
2010-10-17 00:00:00+00:00,304.0367
2010-10-18 00:00:00+00:00,302.88342
2010-10-19 00:00:00+00:00,298.8494
2010-10-20 00:00:00+00:00,294.4456
2010-10-21 00:00:00+00:00,294.61203
2010-10-22 00:00:00+00:00,296.50015
2010-10-23 00:00:00+00:00,298.57526
2010-10-24 00:00:00+00:00,297.67526
2010-10-25 00:00:00+00:00,292.5903
2010-10-26 00:00:00+00:00,291.52908
2010-10-27 00:00:00+00:00,290.5612
2010-10-28 00:00:00+00:00,292.85007
2010-10-29 00:00:00+00:00,293.48398
2010-10-30 00:00:00+00:00,293.33484
2010-10-31 00:00:00+00:00,291.73557
2010-11-01 00:00:00+00:00,291.35803
2010-11-02 00:00:00+00:00,291.14255
2010-11-03 00:00:00+00:00,290.64038
2010-11-04 00:00:00+00:00,292.34082
2010-11-05 00:00:00+00:00,291.73047
2010-11-06 00:00:00+00:00,291.16528
2010-11-07 00:00:00+00:00,291.74902
2010-11-08 00:00:00+00:00,288.70084
2010-11-09 00:00:00+00:00,288.05862
2010-11-10 00:00:00+00:00,291.47684
2010-11-11 00:00:00+00:00,289.81964
2010-11-12 00:00:00+00:00,288.51733
2010-11-13 00:00:00+00:00,289.4692
2010-11-14 00:00:00+00:00,290.78784
2010-11-15 00:00:00+00:00,289.33716
2010-11-16 00:00:00+00:00,288.0211
2010-11-17 00:00:00+00:00,289.2218
2010-11-18 00:00:00+00:00,287.34613
2010-11-19 00:00:00+00:00,288.93655
2010-11-20 00:00:00+00:00,286.98907
2010-11-21 00:00:00+00:00,287.3689
2010-11-22 00:00:00+00:00,286.00186
2010-11-23 00:00:00+00:00,286.858
2010-11-24 00:00:00+00:00,287.76102
2010-11-25 00:00:00+00:00,288.78546
2010-11-26 00:00:00+00:00,288.4721
2010-11-27 00:00:00+00:00,286.07092
2010-11-28 00:00:00+00:00,286.62225
2010-11-29 00:00:00+00:00,288.18002
2010-11-30 00:00:00+00:00,287.31418
2010-12-01 00:00:00+00:00,285.5319
2010-12-02 00:00:00+00:00,282.8958
2010-12-03 00:00:00+00:00,282.534
2010-12-04 00:00:00+00:00,282.63077
2010-12-05 00:00:00+00:00,285.47345
2010-12-06 00:00:00+00:00,288.63202
2010-12-07 00:00:00+00:00,287.1438
2010-12-08 00:00:00+00:00,286.8272
2010-12-09 00:00:00+00:00,288.2918
2010-12-10 00:00:00+00:00,288.72504
2010-12-11 00:00:00+00:00,287.56146
2010-12-12 00:00:00+00:00,286.67108
2010-12-13 00:00:00+00:00,284.6956
2010-12-14 00:00:00+00:00,281.0366
2010-12-15 00:00:00+00:00,284.09354
2010-12-16 00:00:00+00:00,288.08963
2010-12-17 00:00:00+00:00,286.75928
2010-12-18 00:00:00+00:00,285.9118
2010-12-19 00:00:00+00:00,286.76688
2010-12-20 00:00:00+00:00,283.26572
2010-12-21 00:00:00+00:00,280.95145
2010-12-22 00:00:00+00:00,279.97717
2010-12-23 00:00:00+00:00,283.6167
2010-12-24 00:00:00+00:00,284.03064
2010-12-25 00:00:00+00:00,284.8137
2010-12-26 00:00:00+00:00,287.04388
2010-12-27 00:00:00+00:00,286.82925
2010-12-28 00:00:00+00:00,282.22992
2010-12-29 00:00:00+00:00,281.28052
2010-12-30 00:00:00+00:00,282.31033
2010-12-31 00:00:00+00:00,280.65454
2011-01-01 00:00:00+00:00,286.02863
2011-01-02 00:00:00+00:00,285.6505
2011-01-03 00:00:00+00:00,283.9861
2011-01-04 00:00:00+00:00,283.21054
2011-01-05 00:00:00+00:00,286.2959
2011-01-06 00:00:00+00:00,286.2661
2011-01-07 00:00:00+00:00,284.7053
2011-01-08 00:00:00+00:00,286.4096
2011-01-09 00:00:00+00:00,285.45612
2011-01-10 00:00:00+00:00,285.67892
2011-01-11 00:00:00+00:00,287.223
2011-01-12 00:00:00+00:00,287.83755
2011-01-13 00:00:00+00:00,287.93155
2011-01-14 00:00:00+00:00,287.44586
2011-01-15 00:00:00+00:00,288.02026
2011-01-16 00:00:00+00:00,289.2833
2011-01-17 00:00:00+00:00,289.86896
2011-01-18 00:00:00+00:00,287.3506
2011-01-19 00:00:00+00:00,286.01028
2011-01-20 00:00:00+00:00,286.2145
2011-01-21 00:00:00+00:00,286.3387
2011-01-22 00:00:00+00:00,285.76068
2011-01-23 00:00:00+00:00,285.84958
2011-01-24 00:00:00+00:00,288.8543
2011-01-25 00:00:00+00:00,289.5473
2011-01-26 00:00:00+00:00,287.8669
2011-01-27 00:00:00+00:00,289.77158
2011-01-28 00:00:00+00:00,292.11472
2011-01-29 00:00:00+00:00,290.1536
2011-01-30 00:00:00+00:00,288.49698
2011-01-31 00:00:00+00:00,290.44632
2011-02-01 00:00:00+00:00,290.72565
2011-02-02 00:00:00+00:00,292.21524
2011-02-03 00:00:00+00:00,292.61658
2011-02-04 00:00:00+00:00,292.06854
2011-02-05 00:00:00+00:00,291.94705
2011-02-06 00:00:00+00:00,292.81458
2011-02-07 00:00:00+00:00,290.4254
2011-02-08 00:00:00+00:00,288.81073
2011-02-09 00:00:00+00:00,287.83438
2011-02-10 00:00:00+00:00,289.11475
2011-02-11 00:00:00+00:00,289.6542
2011-02-12 00:00:00+00:00,291.74017
2011-02-13 00:00:00+00:00,291.88544
2011-02-14 00:00:00+00:00,289.9614
2011-02-15 00:00:00+00:00,289.61075
2011-02-16 00:00:00+00:00,289.4781
2011-02-17 00:00:00+00:00,289.06848
2011-02-18 00:00:00+00:00,287.49677
2011-02-19 00:00:00+00:00,287.29932
2011-02-20 00:00:00+00:00,287.50797
2011-02-21 00:00:00+00:00,288.95856
2011-02-22 00:00:00+00:00,290.68484
2011-02-23 00:00:00+00:00,291.0081
2011-02-24 00:00:00+00:00,292.78867
2011-02-25 00:00:00+00:00,292.08963
2011-02-26 00:00:00+00:00,290.25455
2011-02-27 00:00:00+00:00,288.42657
2011-02-28 00:00:00+00:00,289.84183
2011-03-01 00:00:00+00:00,292.9585
2011-03-02 00:00:00+00:00,293.52686
2011-03-03 00:00:00+00:00,289.5134
2011-03-04 00:00:00+00:00,288.95294
2011-03-05 00:00:00+00:00,292.7164
2011-03-06 00:00:00+00:00,292.19415
2011-03-07 00:00:00+00:00,291.70926
2011-03-08 00:00:00+00:00,292.26852
2011-03-09 00:00:00+00:00,292.3535
2011-03-10 00:00:00+00:00,291.3867
2011-03-11 00:00:00+00:00,289.0132
2011-03-12 00:00:00+00:00,291.15576
2011-03-13 00:00:00+00:00,294.45978
2011-03-14 00:00:00+00:00,295.3423
2011-03-15 00:00:00+00:00,295.85562
2011-03-16 00:00:00+00:00,293.4054
2011-03-17 00:00:00+00:00,290.31238
2011-03-18 00:00:00+00:00,291.2857
2011-03-19 00:00:00+00:00,291.3388
2011-03-20 00:00:00+00:00,293.56686
2011-03-21 00:00:00+00:00,292.76074
2011-03-22 00:00:00+00:00,293.7504
2011-03-23 00:00:00+00:00,294.03998
2011-03-24 00:00:00+00:00,293.4941
2011-03-25 00:00:00+00:00,291.97943
2011-03-26 00:00:00+00:00,292.86526
2011-03-27 00:00:00+00:00,296.11414
2011-03-28 00:00:00+00:00,295.84314
2011-03-29 00:00:00+00:00,295.99954
2011-03-30 00:00:00+00:00,295.1332
2011-03-31 00:00:00+00:00,296.16077
2011-04-01 00:00:00+00:00,296.892
2011-04-02 00:00:00+00:00,296.64835
2011-04-03 00:00:00+00:00,296.38263
2011-04-04 00:00:00+00:00,297.64194
2011-04-05 00:00:00+00:00,295.50977
2011-04-06 00:00:00+00:00,294.99274
2011-04-07 00:00:00+00:00,296.1978
2011-04-08 00:00:00+00:00,292.7417
2011-04-09 00:00:00+00:00,287.288
2011-04-10 00:00:00+00:00,290.44727
2011-04-11 00:00:00+00:00,295.29575
2011-04-12 00:00:00+00:00,299.7121
2011-04-13 00:00:00+00:00,300.2968
2011-04-14 00:00:00+00:00,302.11087
2011-04-15 00:00:00+00:00,302.41284
2011-04-16 00:00:00+00:00,300.67374
2011-04-17 00:00:00+00:00,300.0279
2011-04-18 00:00:00+00:00,299.42813
2011-04-19 00:00:00+00:00,298.45764
2011-04-20 00:00:00+00:00,294.1893
2011-04-21 00:00:00+00:00,290.00803
2011-04-22 00:00:00+00:00,290.66235
2011-04-23 00:00:00+00:00,292.12225
2011-04-24 00:00:00+00:00,293.6855
2011-04-25 00:00:00+00:00,294.5769
2011-04-26 00:00:00+00:00,295.35425
2011-04-27 00:00:00+00:00,299.0264
2011-04-28 00:00:00+00:00,298.38745
2011-04-29 00:00:00+00:00,295.67957
2011-04-30 00:00:00+00:00,294.57996
2011-05-01 00:00:00+00:00,297.72986
2011-05-02 00:00:00+00:00,300.30493
2011-05-03 00:00:00+00:00,301.93695
2011-05-04 00:00:00+00:00,305.37543
2011-05-05 00:00:00+00:00,306.78616
2011-05-06 00:00:00+00:00,306.8638
2011-05-07 00:00:00+00:00,307.362
2011-05-08 00:00:00+00:00,305.77222
2011-05-09 00:00:00+00:00,302.90448
2011-05-10 00:00:00+00:00,298.2174
2011-05-11 00:00:00+00:00,297.89035
2011-05-12 00:00:00+00:00,299.32843
2011-05-13 00:00:00+00:00,298.46503
2011-05-14 00:00:00+00:00,298.15726
2011-05-15 00:00:00+00:00,295.22498
2011-05-16 00:00:00+00:00,294.36057
2011-05-17 00:00:00+00:00,298.69986
2011-05-18 00:00:00+00:00,299.86127
2011-05-19 00:00:00+00:00,298.48898
2011-05-20 00:00:00+00:00,298.21442
2011-05-21 00:00:00+00:00,299.02017
2011-05-22 00:00:00+00:00,300.44504
2011-05-23 00:00:00+00:00,299.70978
2011-05-24 00:00:00+00:00,298.40915
2011-05-25 00:00:00+00:00,300.05225
2011-05-26 00:00:00+00:00,299.962
2011-05-27 00:00:00+00:00,302.3767
2011-05-28 00:00:00+00:00,302.88574
2011-05-29 00:00:00+00:00,303.61786
2011-05-30 00:00:00+00:00,302.68018
2011-05-31 00:00:00+00:00,303.5447
2011-06-01 00:00:00+00:00,304.17245
2011-06-02 00:00:00+00:00,303.24942
2011-06-03 00:00:00+00:00,301.1877
2011-06-04 00:00:00+00:00,301.50784
2011-06-05 00:00:00+00:00,302.63824
2011-06-06 00:00:00+00:00,299.83643
2011-06-07 00:00:00+00:00,299.6756
2011-06-08 00:00:00+00:00,303.59207
2011-06-09 00:00:00+00:00,307.84674
2011-06-10 00:00:00+00:00,309.99588
2011-06-11 00:00:00+00:00,310.54498
2011-06-12 00:00:00+00:00,311.56247
2011-06-13 00:00:00+00:00,312.0575
2011-06-14 00:00:00+00:00,311.91214
2011-06-15 00:00:00+00:00,311.73718
2011-06-16 00:00:00+00:00,311.5893
2011-06-17 00:00:00+00:00,310.70602
2011-06-18 00:00:00+00:00,310.78293
2011-06-19 00:00:00+00:00,311.6813
2011-06-20 00:00:00+00:00,311.0109
2011-06-21 00:00:00+00:00,308.57483
2011-06-22 00:00:00+00:00,302.76276
2011-06-23 00:00:00+00:00,298.6517
2011-06-24 00:00:00+00:00,302.31555
2011-06-25 00:00:00+00:00,307.8626
2011-06-26 00:00:00+00:00,309.39658
2011-06-27 00:00:00+00:00,307.46402
2011-06-28 00:00:00+00:00,304.55643
2011-06-29 00:00:00+00:00,303.7339
2011-06-30 00:00:00+00:00,305.45163
2011-07-01 00:00:00+00:00,307.5066
2011-07-02 00:00:00+00:00,308.78632
2011-07-03 00:00:00+00:00,308.06644
2011-07-04 00:00:00+00:00,307.4842
2011-07-05 00:00:00+00:00,304.3683
2011-07-06 00:00:00+00:00,305.14893
2011-07-07 00:00:00+00:00,307.63492
2011-07-08 00:00:00+00:00,308.51608
2011-07-09 00:00:00+00:00,308.90128
2011-07-10 00:00:00+00:00,306.9236
2011-07-11 00:00:00+00:00,307.7578
2011-07-12 00:00:00+00:00,311.20898
2011-07-13 00:00:00+00:00,313.52512
